,html_url,legislative_term,reference,title,interpellation_type,published_at,body,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
8867,https://kleineanfragen.de/bayern/17/3241-bayerisches-gemeindeverkehrsfinanzierungsgesetz,17,3241,Bayerisches Gemeindeverkehrsfinanzierungsgesetz,written,2014-11-10,Bayern,Freie Wähler,Günter Felbinger,"Staatsministerium des Innern, für Bau und Verkehr"
8868,https://kleineanfragen.de/bayern/17/3240-versetzungsantraege-von-lehrkraeften-im-regierungsbezirk-schwaben,17,3240,Versetzungsanträge von Lehrkräften im Regierungsbezirk Schwaben,written,2014-11-10,Bayern,SPD,Paul Wengert,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
8869,https://kleineanfragen.de/bayern/17/3234-fuehrerschein-senioren,17,3234,Führerschein Senioren,written,2014-11-10,Bayern,Freie Wähler,Jutta Widmann,"Staatsministerium des Innern, für Bau und Verkehr"
8870,https://kleineanfragen.de/bayern/17/3233-schliessung-von-schwimmbaedern,17,3233,Schließung von Schwimmbädern,written,2014-11-10,Bayern,SPD,Markus Rinderspacher,"Staatsministerium des Innern, für Bau und Verkehr"
8871,https://kleineanfragen.de/bayern/17/3192-aufsuchungserlaubnisse-kohlenwasserstoffe,17,3192,Aufsuchungserlaubnisse Kohlenwasserstoffe,written,2014-11-10,Bayern,Die Grünen,Ludwig Hartmann,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
8872,https://kleineanfragen.de/bayern/17/3190-meisterbonus,17,3190,Meisterbonus,written,2014-11-10,Bayern,SPD,Annette Karl,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
8873,https://kleineanfragen.de/bayern/17/3174-personelle-ist-und-sollstaerke-der-polizeiinspektionen-im-allgaeu,17,3174,Personelle Ist- und Sollstärke der Polizeiinspektionen im Allgäu,written,2014-11-10,Bayern,SPD,Paul Wengert,"Staatsministerium des Innern, für Bau und Verkehr"
8874,https://kleineanfragen.de/bayern/17/3173-qualitaetssicherung-der-forensischen-gerichtsgutachter,17,3173,Qualitätssicherung der forensischen Gerichtsgutachter,written,2014-11-10,Bayern,SPD,Herbert Kränzlein,Staatsministerium der Justiz
8875,https://kleineanfragen.de/bayern/17/3323-probleme-durch-die-droge-crystal-meth,17,3323,"Probleme durch die Droge ""Crystal Meth""",written,2014-11-07,Bayern,Die Grünen,Katharina Schulze,"Staatsministerium des Innern, für Bau und Verkehr"
8876,https://kleineanfragen.de/bayern/17/3318-wasserkraft-in-bayern-1-bestand-und-potenzial,17,3318,Wasserkraft in Bayern (1): Bestand und Potenzial,written,2014-11-07,Bayern,Die Grünen,Martin Stümpfig,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
8877,https://kleineanfragen.de/bayern/17/3172-hochrisikospiele,17,3172,Hochrisikospiele,written,2014-11-05,Bayern,Die Grünen,Thomas Mütze,"Staatsministerium des Innern, für Bau und Verkehr"
8878,https://kleineanfragen.de/bayern/17/3171-sind-radarkontrollen-abzocke,17,3171,Sind Radarkontrollen Abzocke?,written,2014-11-05,Bayern,SPD,Peter Gantzer,"Staatsministerium des Innern, für Bau und Verkehr"
8879,https://kleineanfragen.de/bayern/17/3166-elektrifizierung-der-eisenbahnstrecke-muenchen-geltendorf-lindau-und-infrastrukturbedarf-s4-zwischen-muenchen,17,3166,Elektrifizierung der Eisenbahnstrecke (München -) Geltendorf - Lindau und Infrastrukturbedarf S4 zwischen München Pasing und Eichenau,written,2014-11-05,Bayern,Die Grünen,Ludwig Hartmann,"Staatsministerium des Innern, für Bau und Verkehr"
8880,https://kleineanfragen.de/bayern/17/3165-barrierefreiheit-des-oepnv-in-den-regionen-16-und-15-bayerischer-teil,17,3165,Barrierefreiheit des ÖPNV in den Regionen 16 und 15 (bayerischer Teil),written,2014-11-05,Bayern,SPD,Paul Wengert,"Staatsministerium des Innern, für Bau und Verkehr"
8881,https://kleineanfragen.de/bayern/17/3164-spionageangriffe-durch-auslaendische-geheimdienste,17,3164,Spionageangriffe durch ausländische Geheimdienste,written,2014-11-05,Bayern,Die Grünen,Katharina Schulze,"Staatsministerium des Innern, für Bau und Verkehr"
8882,https://kleineanfragen.de/bayern/17/3163-toedlicher-polizeieinsatz-in-burghausen,17,3163,Tödlicher Polizeieinsatz in Burghausen,written,2014-11-05,Bayern,Die Grünen,Katharina Schulze,"Staatsministerium des Innern, für Bau und Verkehr"
8883,https://kleineanfragen.de/bayern/17/3162-behandlung-planfestgestellter-aber-beklagter-bundesstrassenbauvorhaben,17,3162,"Behandlung planfestgestellter, aber beklagter Bundesstraßenbauvorhaben",written,2014-11-05,Bayern,SPD;Freie Wähler,Florian Streibl,"Staatsministerium des Innern, für Bau und Verkehr"
8884,https://kleineanfragen.de/bayern/17/3161-geschwindigkeitsueberwachung-mittels-lasersaeulen,17,3161,Geschwindigkeitsüberwachung mittels Lasersäulen,written,2014-11-05,Bayern,Freie Wähler,Hans Jürgen Fahn,"Staatsministerium des Innern, für Bau und Verkehr"
8885,https://kleineanfragen.de/bayern/17/3123-sportwettensteuer-wettvermittler-zwischenbericht-glueaendstv,17,3123,"Sportwettensteuer, Wettvermittler, Zwischenbericht GlüÄndStV",written,2014-11-05,Bayern,Freie Wähler,Florian Streibl,"Staatsministerium des Innern, für Bau und Verkehr"
8886,https://kleineanfragen.de/bayern/17/3122-festnahme-in-muenchen-obersendling-nach-bedrohlichen-rechtsextremen-aeusserungen,17,3122,Festnahme in München-Obersendling nach bedrohlichen rechtsextremen Äußerungen,written,2014-11-05,Bayern,Die Grünen,Katharina Schulze,"Staatsministerium des Innern, für Bau und Verkehr"
8887,https://kleineanfragen.de/bayern/17/3121-tod-eines-polizisten-in-asbach-baeumenheim,17,3121,Tod eines Polizisten in Asbach-Bäumenheim,written,2014-11-05,Bayern,Die Grünen,Katharina Schulze,"Staatsministerium des Innern, für Bau und Verkehr"
8888,https://kleineanfragen.de/bayern/17/3120-einsatz-von-prognosesoftware-bei-der-bayerischen-polizei,17,3120,Einsatz von Prognosesoftware bei der Bayerischen Polizei,written,2014-11-05,Bayern,Die Grünen,Katharina Schulze,"Staatsministerium des Innern, für Bau und Verkehr"
8889,https://kleineanfragen.de/bayern/17/3119-reformprozess-im-verfassungsschutzverbund,17,3119,Reformprozess im Verfassungsschutzverbund,written,2014-11-05,Bayern,Die Grünen,Katharina Schulze,"Staatsministerium des Innern, für Bau und Verkehr"
8890,https://kleineanfragen.de/bayern/17/3118-neue-erkenntnisse-zum-nsu,17,3118,Neue Erkenntnisse zum NSU?,written,2014-11-05,Bayern,SPD,Franz Schindler,"Staatsministerium des Innern, für Bau und Verkehr"
