,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
14474,Annette Karl,Annette Karl,https://kleineanfragen.de/bayern/17/18812-erhaltungs-und-sanierungsmassnahmen-von-bruecken-in-den-stimmkreisen-307-und-308-zustandsbereich-3-und-4-ohne,Erhaltungs- und Sanierungsmaßnahmen von Brücken in den Stimmkreisen 307 und 308 - Zustandsbereich 3 und 4 - ohne Zeitplanung für Maßnahmen (VII),written,2018-06-06T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
14475,Annette Karl,Annette Karl,https://kleineanfragen.de/bayern/17/18808-erhaltungs-und-sanierungsmassnahmen-von-bruecken-im-stimmkreis-307-im-zustandsbereich-5-und-6-ohne-zeitplanung,Erhaltungs- und Sanierungsmaßnahmen von Brücken im Stimmkreis 307 im Zustandsbereich 5 und 6 ohne Zeitplanung für Maßnahmen (III),written,2018-06-06T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
14476,Eberhard Rotter,Eberhard Rotter,https://kleineanfragen.de/bayern/17/18181-breitbandausbau-im-landkreis-lindau-und-teilen-des-landkreises-oberallgaeu,Breitbandausbau im Landkreis Lindau und Teilen des Landkreises Oberallgäu,written,2018-06-06T00:00:00Z,CSU,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
14477,Hans Ritt,Hans Ritt,https://kleineanfragen.de/bayern/17/18178-schaffung-von-foerdermoeglichkeiten-fuer-euro-vi-norm-diesel-fahrzeuge-zur-unterstuetzung-der-finanzierung-von,"Schaffung von Fördermöglichkeiten für Euro-VI-Norm-Diesel-Fahrzeuge zur Unterstützung der Finanzierung von LKWs, Lieferwägen und Bussen",written,2018-06-06T00:00:00Z,CSU,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
14478,Markus Ganserer,Markus Ganserer,https://kleineanfragen.de/bayern/17/18166-toetungen-von-hauskatzen-teil-1,Tötungen von Hauskatzen - Teil 1,written,2018-06-06T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium für Ernährung, Landwirtschaft und Forsten","Staatsministerium für Ernährung, Landwirtschaft und Forsten"
14479,Doris Rauscher;Florian von Brunn,Doris Rauscher;Florian von Brunn,https://kleineanfragen.de/bayern/17/18165-ergebnisse-und-umsetzung-des-modellprojekts-ausgleichsflaechen-monitoring-in-ebersberg,"Ergebnisse und Umsetzung des Modellprojekts ""Ausgleichsflächen-Monitoring"" in Ebersberg",written,2018-06-06T00:00:00Z,SPD,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
14480,Florian Ritter,Florian Ritter,https://kleineanfragen.de/bayern/17/18163-anfrage-zu-moeglichen-veranstaltungen-verwendung-von-symbolen-und-anhaengern-des-ku-klux-klan-kkk-in-bayern,"Anfrage zu möglichen Veranstaltungen, Verwendung von Symbolen und Anhängern des Ku-Klux-Klan (KKK) in Bayern",written,2018-06-06T00:00:00Z,SPD,"Staatsministerium der Justiz;Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium der Justiz;Staatsministerium des Innern, für Bau und Verkehr"
14481,Jutta Widmann,Jutta Widmann,https://kleineanfragen.de/bayern/17/18150-pilotprojekte-vierte-reinigungsstufe,Pilotprojekte vierte Reinigungsstufe,written,2018-06-06T00:00:00Z,Freie Wähler,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
14482,Prof. Dr. Michael Piazolo,Prof. Dr. Michael Piazolo,https://kleineanfragen.de/bayern/17/18146-zusammenarbeit-von-wissenschaft-und-wirtschaft,Zusammenarbeit von Wissenschaft und Wirtschaft,written,2018-06-06T00:00:00Z,Freie Wähler,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
14483,Harry Scheuenstuhl,Harry Scheuenstuhl,https://kleineanfragen.de/bayern/17/18144-jagd-in-bayern-i,Jagd in Bayern I,written,2018-06-06T00:00:00Z,SPD,"Staatsministerium für Ernährung, Landwirtschaft und Forsten","Staatsministerium für Ernährung, Landwirtschaft und Forsten"
14484,Martin Güll,Martin Güll,https://kleineanfragen.de/bayern/17/18141-schulabschluesse-in-bayern,Schulabschlüsse in Bayern,written,2018-06-06T00:00:00Z,SPD,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
14485,Ulrike Gote,Ulrike Gote,https://kleineanfragen.de/bayern/17/22206-beauftragte-der-staatsregierung-amtsausstattung-und-kosten,Beauftragte der Staatsregierung - Amtsausstattung und Kosten,written,2018-05-30T00:00:00Z,Bündnis 90/Die Grünen,,
14486,Thomas Mütze,Thomas Mütze,https://kleineanfragen.de/bayern/17/19208-schulbezogene-jugendarbeit,Schulbezogene Jugendarbeit,written,2018-05-28T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium für Arbeit und Soziales, Familie und Integration","Staatsministerium für Arbeit und Soziales, Familie und Integration"
14487,Ruth Müller,Ruth Müller,https://kleineanfragen.de/bayern/17/19203-imkerei-in-bayern,Imkerei in Bayern,written,2018-05-28T00:00:00Z,SPD,,
14488,Jutta Widmann,Jutta Widmann,https://kleineanfragen.de/bayern/17/19201-strassenausbaubeitraege,Straßenausbaubeiträge,written,2018-05-28T00:00:00Z,Freie Wähler,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
14489,Markus Rinderspacher,Markus Rinderspacher,https://kleineanfragen.de/bayern/17/19199-kostenloses-schuelerticket,Kostenloses Schülerticket,written,2018-05-28T00:00:00Z,SPD,,
14490,Markus Ganserer,Markus Ganserer,https://kleineanfragen.de/bayern/17/19198-massnahmenpaket-fuer-saubere-luft-in-innenstaedten,Maßnahmenpaket für saubere Luft in Innenstädten,written,2018-05-28T00:00:00Z,Bündnis 90/Die Grünen,,
14491,Ruth Müller,Ruth Müller,https://kleineanfragen.de/bayern/17/19197-nahverkehr-zwischen-muenchen-und-landshut,Nahverkehr zwischen München und Landshut,written,2018-05-28T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
14492,Ruth Müller,Ruth Müller,https://kleineanfragen.de/bayern/17/19196-nahverkehr-zwischen-muenchen-und-regensburg,Nahverkehr zwischen München und Regensburg,written,2018-05-28T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
14493,Thomas Mütze,Thomas Mütze,https://kleineanfragen.de/bayern/17/19179-jugendsozialarbeit-an-schulen,Jugendsozialarbeit an Schulen,written,2018-05-28T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium für Arbeit und Soziales, Familie und Integration","Staatsministerium für Arbeit und Soziales, Familie und Integration"
14494,Martin Stümpfig,Martin Stümpfig,https://kleineanfragen.de/bayern/17/19118-stromerzeugung-durch-feste-biomasse-in-bayern,Stromerzeugung durch feste Biomasse in Bayern,written,2018-05-28T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie","Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
14495,Martin Stümpfig,Martin Stümpfig,https://kleineanfragen.de/bayern/17/19117-stromerzeugung-durch-biogas-in-bayern,Stromerzeugung durch Biogas in Bayern,written,2018-05-28T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie","Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
14496,Ruth Müller,Ruth Müller,https://kleineanfragen.de/bayern/17/19115-rentenentwicklung-in-bayern,Rentenentwicklung in Bayern,written,2018-05-28T00:00:00Z,SPD,"Staatsministerium des Innern, für Bau und Verkehr","Staatsministerium des Innern, für Bau und Verkehr"
14497,Prof. Dr. Michael Piazolo,Prof. Dr. Michael Piazolo,https://kleineanfragen.de/bayern/17/19111-zukunft-des-erasmus-programms-im-kontext-der-brexit-verhandlungen,Zukunft des Erasmus-Programms im Kontext der Brexit-Verhandlungen,written,2018-05-28T00:00:00Z,Freie Wähler,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst","Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
14498,Claudia Stamm,Claudia Stamm,https://kleineanfragen.de/bayern/17/19087-digitalfunk-in-bayern,Digitalfunk in Bayern,written,2018-05-28T00:00:00Z,fraktionslos,,
14499,Dr. Simone Strohmayr,Dr. Simone Strohmayr,https://kleineanfragen.de/bayern/17/21684-frauenhaeuser-in-bayern,Frauenhäuser in Bayern,written,2018-05-25T00:00:00Z,SPD,,
14500,Günther Knoblauch,Günther Knoblauch,https://kleineanfragen.de/bayern/17/20220-perfluoroktansaeure-pfoa,Perfluoroktansäure (PFOA),written,2018-05-25T00:00:00Z,SPD,,
14501,Florian von Brunn,Florian von Brunn,https://kleineanfragen.de/bayern/17/20065-gesundheitsgefahren-durch-perfluoroctansaeure-im-bayerischen-chemiedreieck-was-taten-staatsregierung-und-behoerden,Gesundheitsgefahren durch Perfluoroctansäure im bayerischen Chemiedreieck: Was taten Staatsregierung und Behörden?,written,2018-05-25T00:00:00Z,SPD,,
14502,Martin Stümpfig,Martin Stümpfig,https://kleineanfragen.de/bayern/17/19122-stromimport-und-stromexport-in-bayern,Stromimport und Stromexport in Bayern,written,2018-05-25T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie","Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
14503,Dr. Christian Magerl,Dr. Christian Magerl,https://kleineanfragen.de/bayern/17/19119-neubewertung-von-belastungen-durch-pfc-pft,Neubewertung von Belastungen durch PFC/PFT,written,2018-05-25T00:00:00Z,Bündnis 90/Die Grünen,,
