,html_url,legislative_term,reference,title,interpellation_type,published_at,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
3687,https://kleineanfragen.de/berlin/18/17713-krankenhausmanagement-v,18,17713,Krankenhausmanagement (V),written,2019-02-14,FDP,Marcel Luthe,"Senatsverwaltung für Gesundheit, Pflege und Gleichstellung"
3688,https://kleineanfragen.de/berlin/18/17708-avas-schon-gehoert,18,17708,AVAS - Schon gehört?,written,2019-02-14,FDP,Thomas Seerig,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz"
3689,https://kleineanfragen.de/berlin/18/17688-weissfischbefischung-unnoetige-tiertoetung,18,17688,Weißfischbefischung - unnötige Tiertötung?,written,2019-02-14,Die Grünen,Stefan Taschner,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz"
3690,https://kleineanfragen.de/berlin/18/17672-jugendfoerdergesetz-teil-iii,18,17672,Jugendfördergesetz (Teil III),written,2019-02-14,CDU,Emine Demirbüken-Wegner,"Senatsverwaltung für Bildung, Jugend und Familie"
3691,https://kleineanfragen.de/berlin/18/17671-themenbereich-kuenstliche-intelligenz-ki-welche-strategie-hat-berlin,18,17671,Themenbereich Künstliche Intelligenz (KI) - Welche Strategie hat Berlin?,written,2019-02-14,CDU,Hans-Christian Hausmann;Adrian Grasse,Wissenschaft und Forschung;Regierender Bürgermeister
3692,https://kleineanfragen.de/berlin/18/17764-umsetzung-von-12a-abs-1-aufenthg-in-berlin,18,17764,Umsetzung von § 12a Abs. 1 AufenthG in Berlin,written,2019-02-13,AfD,Hanno Bachmann,Senatsverwaltung für Inneres und Sport
3693,https://kleineanfragen.de/berlin/18/17729-vollkontinuierliche-arbeitszeitmodelle-mit-12-und-mehr-stundenschichten-in-der-berliner-landesverwaltung-teil-iii,18,17729,Vollkontinuierliche Arbeitszeitmodelle mit 12 und mehr Stundenschichten in der Berliner Landesverwaltung (Teil III),written,2019-02-13,AfD,Karsten Woldeit,Senatsverwaltung für Finanzen
3694,https://kleineanfragen.de/berlin/18/17728-wo-werden-wie-viele-strafzettel-verteilt-opendata-bald-auch-bei-den-ordnungsaemtern,18,17728,Wo werden wie viele Strafzettel verteilt? - OpenData bald auch bei den Ordnungsämtern?,written,2019-02-13,Die Grünen,Stefan Ziller,Senatsverwaltung für Inneres und Sport
3695,https://kleineanfragen.de/berlin/18/17727-wie-lange-dauert-es-einen-wohnberechtigungsschein-wbs-zu-erhalten-und-geht-das-auch-online,18,17727,Wie lange dauert es einen Wohnberechtigungsschein (WBS) zu erhalten? Und geht das auch online?,written,2019-02-13,Die Grünen,Stefan Ziller,Senatsverwaltung für Stadtentwicklung und Wohnen
3696,https://kleineanfragen.de/berlin/18/17719-personalkarussell-beim-lka-ii,18,17719,Personalkarussell beim LKA (II),written,2019-02-13,FDP,Marcel Luthe,Senatsverwaltung für Inneres und Sport
