,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
1258,Herbert Behrens;Kerstin Kassner;Caren Lay,Kerstin Kassner;Caren Lay;Herbert Behrens,https://kleineanfragen.de/bundestag/18/9294-auswirkungen-der-aenderung-der-schiffsbesetzungsverordnung,Auswirkungen der Änderung der Schiffsbesetzungsverordnung,minor,2016-07-27T00:00:00Z,Die Linke,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
1259,Jutta Krellmann;Klaus Ernst;Richard Pitterle,Richard Pitterle;Jutta Krellmann;Klaus Ernst,https://kleineanfragen.de/bundestag/18/9292-oeffentlichkeitsarbeit-der-bundesregierung,Öffentlichkeitsarbeit der Bundesregierung,minor,2016-07-27T00:00:00Z,Die Linke,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
1260,Katja Dörner;Dr. Franziska Brantner;Ulle Schauws,Ulle Schauws;Dr. Franziska Brantner;Katja Dörner,https://kleineanfragen.de/bundestag/18/9291-zeitliche-beduerfnisse-junger-familien,Zeitliche Bedürfnisse junger Familien,minor,2016-07-27T00:00:00Z,Bündnis 90/Die Grünen,"Bundesministerium für Familie, Senioren, Frauen und Jugend","Bundesministerium für Familie, Senioren, Frauen und Jugend"
1261,Annalena Baerbock;Oliver Krischer;Markus Tressel,Annalena Baerbock;Oliver Krischer;Markus Tressel,https://kleineanfragen.de/bundestag/18/9284-beeintraechtigung-von-bundesinfrastruktur-durch-bergschaeden-im-saarland-nachfrage-zur-antwort-der-bundesregierung,Beeinträchtigung von Bundesinfrastruktur durch Bergschäden im Saarland (Nachfrage zur Antwort der Bundesregierung auf die Kleine Anfrage auf Bundestagsdrucksache 18/8834),minor,2016-07-27T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
1262,Bärbel Höhn;Kerstin Andreae;Kai Gehring,Bärbel Höhn;Kerstin Andreae;Kai Gehring,https://kleineanfragen.de/bundestag/18/9293-forschungsbedarfe-in-folge-des-schlussberichts-der-enquete-kommission-wachstum-wohlstand-lebensqualitaet,"Forschungsbedarfe in Folge des Schlussberichts der Enquete-Kommission ""Wachstum, Wohlstand, Lebensqualität""",minor,2016-07-26T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Bildung und Forschung,Bundesministerium für Bildung und Forschung
1263,Ulla Jelpke;Frank Tempel;Wolfgang Gehrcke,Wolfgang Gehrcke;Frank Tempel;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/9283-aktuelle-probleme-und-defizite-bei-asylverfahren-in-griechenland-und-im-rahmen-von-frontex-missionen,Aktuelle Probleme und Defizite bei Asylverfahren in Griechenland und im Rahmen von Frontex-Missionen,minor,2016-07-26T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
1264,Bärbel Höhn;Annalena Baerbock;Sylvia Kotting-Uhl,Sylvia Kotting-Uhl;Annalena Baerbock;Bärbel Höhn,https://kleineanfragen.de/bundestag/18/9282-verletzbarkeit-der-deutschen-wirtschaft-und-ihrer-lieferketten-gegenueber-dem-klimawandel,Verletzbarkeit der deutschen Wirtschaft und ihrer Lieferketten gegenüber dem Klimawandel,minor,2016-07-26T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
1265,Jan Korte;Frank Tempel;Wolfgang Gehrcke,Wolfgang Gehrcke;Frank Tempel;Jan Korte,https://kleineanfragen.de/bundestag/18/9281-herabsenkung-der-altersgrenze-bei-registrierung-von-minderjaehrigen-im-eurodac-system,Herabsenkung der Altersgrenze bei Registrierung von Minderjährigen im EURODAC-System,minor,2016-07-26T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
1266,Roland Claus;Sigrid Hupach;Norbert Müller,Roland Claus;Sigrid Hupach;Norbert Müller,https://kleineanfragen.de/bundestag/18/9280-foerderung-des-bundes-fuer-die-erstellung-einer-kopie-der-garnisonkirche-potsdam-nachfrage-zur-antwort-der,Förderung des Bundes für die Erstellung einer Kopie der Garnisonkirche Potsdam (Nachfrage zur Antwort der Bundesregierung auf die Kleine Anfrage auf Bundestagsdrucksache 18/8591),minor,2016-07-25T00:00:00Z,Die Linke,Bundesregierung,Bundesregierung
1267,Beate Walter-Rosenheimer;Luise Amtsberg;Dr. Franziska Brantner,Dr. Franziska Brantner;Beate Walter-Rosenheimer;Luise Amtsberg,https://kleineanfragen.de/bundestag/18/9273-unbegleitete-minderjaehrige-fluechtlinge-im-asylverfahren,Unbegleitete minderjährige Flüchtlinge im Asylverfahren,minor,2016-07-25T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium des Innern,Bundesministerium des Innern
1268,Matthias Gastel;Irene Mihalic;Dr. Konstantin von Notz,Dr. Konstantin von Notz;Irene Mihalic;Matthias Gastel,https://kleineanfragen.de/bundestag/18/9272-sicherheit-im-fussball-fanreiseverkehr,Sicherheit im Fußball-Fanreiseverkehr,minor,2016-07-25T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium des Innern,Bundesministerium des Innern
1269,Matthias Gastel;Stephan Kühn;Markus Tressel,Stephan Kühn;Matthias Gastel;Markus Tressel,https://kleineanfragen.de/bundestag/18/9271-entwicklung-des-regionalen-baeckerei-und-fleischereihandwerks,Entwicklung des regionalen Bäckerei- und Fleischereihandwerks,minor,2016-07-25T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
1270,Tabea Rößner;Matthias Gastel;Stephan Kühn,Tabea Rößner;Matthias Gastel;Stephan Kühn,https://kleineanfragen.de/bundestag/18/9270-foerderung-des-absatzes-von-elektrisch-betriebenen-fahrzeugen-umweltbonus-und-foerderung-der-ladeinfrastruktur-fuer,Förderung des Absatzes von elektrisch betriebenen Fahrzeugen (Umweltbonus) und Förderung der Ladeinfrastruktur für Elektrofahrzeuge in Deutschland,minor,2016-07-25T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
1271,Luise Amtsberg;Volker Beck;Katja Keul,Katja Keul;Volker Beck;Luise Amtsberg,https://kleineanfragen.de/bundestag/18/9269-integriertes-fluechtlingsmanagement-beim-bundesamt-fuer-migration-und-fluechtlinge,Integriertes Flüchtlingsmanagement beim Bundesamt für Migration und Flüchtlinge,minor,2016-07-25T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium des Innern,Bundesministerium des Innern
1272,Hubertus Zdebel;Herbert Behrens;Caren Lay,Herbert Behrens;Caren Lay;Hubertus Zdebel,https://kleineanfragen.de/bundestag/18/9268-atomtransporte-mit-plutonium-in-die-usa-ueber-nordenham,Atomtransporte mit Plutonium in die USA über Nordenham,minor,2016-07-25T00:00:00Z,Die Linke,Bau und Reaktorsicherheit,Bau und Reaktorsicherheit
1273,Niema Movassat;Andrej Hunko;Annette Groth;Dr. Alexander S. Neu,Dr. Alexander S. Neu;Niema Movassat;Annette Groth;Andrej Hunko,https://kleineanfragen.de/bundestag/18/9267-uploadfilter-bei-kriminalaemtern-und-internetunternehmen-fuer-sogenannte-extremistische-oder-radikalisierende,Uploadfilter bei Kriminalämtern und Internetunternehmen für sogenannte extremistische oder radikalisierende Inhalte,minor,2016-07-25T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
1274,Andrej Hunko;Frank Tempel;Wolfgang Gehrcke,Frank Tempel;Wolfgang Gehrcke;Andrej Hunko,https://kleineanfragen.de/bundestag/18/9266-plaene-fuer-vorgelagerte-us-einreisekontrollen-an-europaeischen-flughaefen,Pläne für vorgelagerte US-Einreisekontrollen an europäischen Flughäfen,minor,2016-07-25T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
1275,Dr. Alexander S. Neu;Christine Buchholz;Wolfgang Gehrcke,Christine Buchholz;Wolfgang Gehrcke;Dr. Alexander S. Neu,https://kleineanfragen.de/bundestag/18/9265-nato-raketenabwehrschirm-und-nato-nuklearstrategie-im-umfeld-des-warschauer-gipfels,NATO-Raketenabwehrschirm und NATO-Nuklearstrategie im Umfeld des Warschauer Gipfels,minor,2016-07-25T00:00:00Z,Die Linke,Bundesministerium der Verteidigung,Bundesministerium der Verteidigung
1276,Dr. Tobias Lindner;Agnieszka Brugger;Doris Wagner,Dr. Tobias Lindner;Agnieszka Brugger;Doris Wagner,https://kleineanfragen.de/bundestag/18/9263-frauenkarrieren-in-der-bundeswehr,Frauenkarrieren in der Bundeswehr,minor,2016-07-25T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium der Verteidigung,Bundesministerium der Verteidigung
1277,Bärbel Höhn;Peter Meiwald;Oliver Krischer,Oliver Krischer;Bärbel Höhn;Peter Meiwald,https://kleineanfragen.de/bundestag/18/9252-gewaesserqualitaet-in-nordrhein-westfalen,Gewässerqualität in Nordrhein-Westfalen,minor,2016-07-22T00:00:00Z,Bündnis 90/Die Grünen,Bau und Reaktorsicherheit,Bau und Reaktorsicherheit
1278,Kordula Schulz-Asche;Dr. Harald Terpe;Nicole Maisch,Dr. Harald Terpe;Kordula Schulz-Asche;Nicole Maisch,https://kleineanfragen.de/bundestag/18/9251-nutzen-und-auswertung-der-aufklaerungskampagne-wie-viel-koffein-ist-gesund-check-deine-dosis-durch-das,"Nutzen und Auswertung der Aufklärungskampagne ""Wie viel Koffein ist gesund? Check deine Dosis!"" durch das Bundesministerium für Ernährung und Landwirtschaft",minor,2016-07-22T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Ernährung und Landwirtschaft,Bundesministerium für Ernährung und Landwirtschaft
1279,Christine Buchholz;Annette Groth;Wolfgang Gehrcke,Annette Groth;Christine Buchholz;Wolfgang Gehrcke,https://kleineanfragen.de/bundestag/18/9250-untersuchung-von-us-geheimdiensten-gegen-eu-kritische-parteien-in-europa,Untersuchung von US-Geheimdiensten gegen EU-kritische Parteien in Europa,minor,2016-07-22T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
1280,Heidrun Bluhm;Karin Binder;Caren Lay,Heidrun Bluhm;Caren Lay;Karin Binder,https://kleineanfragen.de/bundestag/18/9249-listerien-funde-bei-einem-bayerischen-wurstwarenhersteller,Listerien-Funde bei einem bayerischen Wurstwarenhersteller,minor,2016-07-22T00:00:00Z,Die Linke,Bundesministerium für Ernährung und Landwirtschaft,Bundesministerium für Ernährung und Landwirtschaft
1281,Dr. Franziska Brantner;Luise Amtsberg;Omid Nouripour,Omid Nouripour;Dr. Franziska Brantner;Luise Amtsberg,https://kleineanfragen.de/bundestag/18/9264-familiennachzug-zu-anerkannten-syrischen-fluechtlingen,Familiennachzug zu anerkannten syrischen Flüchtlingen,minor,2016-07-21T00:00:00Z,Bündnis 90/Die Grünen,Auswärtiges Amt,Auswärtiges Amt
1282,Andrej Hunko;Frank Tempel;Wolfgang Gehrcke,Frank Tempel;Wolfgang Gehrcke;Andrej Hunko,https://kleineanfragen.de/bundestag/18/9262-paramilitaerische-verbaende-zur-sicherung-westlicher-oelanlagen-in-libyen,Paramilitärische Verbände zur Sicherung westlicher Ölanlagen in Libyen,minor,2016-07-21T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
1283,Dr. André Hahn;Jan Korte;Annette Groth,Dr. André Hahn;Annette Groth;Jan Korte,https://kleineanfragen.de/bundestag/18/9261-aktueller-stand-und-plaene-der-bundesregierung-zur-aufarbeitung-der-verbrechen-der-deutschen-sektensiedlung-colonia,Aktueller Stand und Pläne der Bundesregierung zur Aufarbeitung der Verbrechen der deutschen Sektensiedlung Colonia Dignidad in Chile,minor,2016-07-21T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
1284,Sevim Dağdelen;Heike Hänsel;Wolfgang Gehrcke,Sevim Dağdelen;Wolfgang Gehrcke;Heike Hänsel,https://kleineanfragen.de/bundestag/18/9260-die-rolle-der-westdeutschen-politik-und-diplomatie-waehrend-der-zeit-der-militaerdiktatur-in-argentinien-1976-bis,Die Rolle der westdeutschen Politik und Diplomatie während der Zeit der Militärdiktatur in Argentinien (1976 bis 1983),minor,2016-07-21T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
1285,Dr. André Hahn;Frank Tempel;Katrin Kunert,Frank Tempel;Dr. André Hahn;Katrin Kunert,https://kleineanfragen.de/bundestag/18/9244-sportanlagenlaermschutzverordnung,Sportanlagenlärmschutzverordnung,minor,2016-07-21T00:00:00Z,Die Linke,Bau und Reaktorsicherheit,Bau und Reaktorsicherheit
1286,Renate Künast;Maria Klein-Schmeink;Dr. Konstantin von Notz,Dr. Konstantin von Notz;Renate Künast;Maria Klein-Schmeink,https://kleineanfragen.de/bundestag/18/9243-verhaltensbasierte-versicherungstarife-apps-und-wearables-in-der-gesetzlichen-krankenversicherung,Verhaltensbasierte Versicherungstarife - Apps und Wearables in der gesetzlichen Krankenversicherung,minor,2016-07-21T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit
1287,Harald Weinberg;Sabine Zimmermann;Matthias W. Birkwald,Matthias W. Birkwald;Sabine Zimmermann;Harald Weinberg,https://kleineanfragen.de/bundestag/18/9242-moegliche-fehler-in-einem-ratgeber-des-bundesgesundheitsministeriums-fuer-asylsuchende-zu-ihrem-anspruch-auf,Mögliche Fehler in einem Ratgeber des Bundesgesundheitsministeriums für Asylsuchende zu ihrem Anspruch auf Gesundheitsversorgung,minor,2016-07-21T00:00:00Z,Die Linke,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit
1288,Sevim Dağdelen;Heike Hänsel;Dr. André Hahn,Sevim Dağdelen;Dr. André Hahn;Heike Hänsel,https://kleineanfragen.de/bundestag/18/9241-jugendaustausch-zivilgesellschaft-und-visa-fragen-in-der-deutsch-russischen-zusammenarbeit,"Jugendaustausch, Zivilgesellschaft und Visa-Fragen in der deutsch-russischen Zusammenarbeit",minor,2016-07-21T00:00:00Z,Die Linke,"Bundesministerium für Familie, Senioren, Frauen und Jugend","Bundesministerium für Familie, Senioren, Frauen und Jugend"
1289,Niema Movassat;Heike Hänsel;Wolfgang Gehrcke,Wolfgang Gehrcke;Heike Hänsel;Niema Movassat,https://kleineanfragen.de/bundestag/18/9246-europaeische-grenzsicherung-jenseits-des-mittelmeers,Europäische Grenzsicherung jenseits des Mittelmeers,minor,2016-07-20T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
1290,Beate Walter-Rosenheimer;Kai Gehring;Katja Dörner,Katja Dörner;Beate Walter-Rosenheimer;Kai Gehring,https://kleineanfragen.de/bundestag/18/9245-zwischenbilanz-des-qualitaetspakts-lehre,Zwischenbilanz des Qualitätspakts Lehre,minor,2016-07-20T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Bildung und Forschung,Bundesministerium für Bildung und Forschung
1291,Jan van Aken;Annette Groth;Wolfgang Gehrcke,Wolfgang Gehrcke;Annette Groth;Jan van Aken,https://kleineanfragen.de/bundestag/18/9230-menschenrechtssituation-in-westpapua-indonesien,Menschenrechtssituation in Westpapua/Indonesien,minor,2016-07-20T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
1292,Eva Bulling-Schröter;Caren Lay;Dr. Kirsten Tackmann,Eva Bulling-Schröter;Caren Lay;Dr. Kirsten Tackmann,https://kleineanfragen.de/bundestag/18/9228-weitraeumige-pestizidfrachten,Weiträumige Pestizidfrachten,minor,2016-07-20T00:00:00Z,Die Linke,Bundesministerium für Ernährung und Landwirtschaft,Bundesministerium für Ernährung und Landwirtschaft
1293,Eva Bulling-Schröter;Caren Lay;Sabine Leidig,Sabine Leidig;Caren Lay;Eva Bulling-Schröter,https://kleineanfragen.de/bundestag/18/9227-neuer-emissionsanstieg-bei-super-klimagasen-schwefelhexafluorid-und-stickstofftrifluorid,Neuer Emissionsanstieg bei Super-Klimagasen Schwefelhexafluorid und Stickstofftrifluorid,minor,2016-07-20T00:00:00Z,Die Linke,Bau und Reaktorsicherheit,Bau und Reaktorsicherheit
1294,Ulla Jelpke;Kerstin Kassner;Katrin Kunert,Katrin Kunert;Kerstin Kassner;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/9219-bearbeitung-von-asylantraegen-ukrainischer-fluechtlinge,Bearbeitung von Asylanträgen ukrainischer Flüchtlinge,minor,2016-07-19T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
1295,Ulla Jelpke;Martina Renner;Katrin Kunert,Katrin Kunert;Ulla Jelpke;Martina Renner,https://kleineanfragen.de/bundestag/18/9218-einschaetzung-und-aktivitaeten-der-identitaeren,"Einschätzung und Aktivitäten der ""Identitären""",minor,2016-07-19T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
1296,Maria Klein-Schmeink;Volker Beck;Ulle Schauws,Ulle Schauws;Maria Klein-Schmeink;Volker Beck,https://kleineanfragen.de/bundestag/18/9217-situation-und-beratung-von-trans-menschen-in-deutschland,Situation und Beratung von Trans-Menschen in Deutschland,minor,2016-07-19T00:00:00Z,Bündnis 90/Die Grünen,"Bundesministerium für Familie, Senioren, Frauen und Jugend","Bundesministerium für Familie, Senioren, Frauen und Jugend"
1297,Omid Nouripour;Marieluise Beck;Annalena Baerbock,Marieluise Beck;Annalena Baerbock;Omid Nouripour,https://kleineanfragen.de/bundestag/18/9240-zur-menschenrechtlichen-lage-der-dalits-in-indien,Zur menschenrechtlichen Lage der Dalits in Indien,minor,2016-07-18T00:00:00Z,Bündnis 90/Die Grünen,Auswärtiges Amt,Auswärtiges Amt
1298,Renate Künast;Nicole Maisch;Dr. Valerie Wilms,Dr. Valerie Wilms;Renate Künast;Nicole Maisch,https://kleineanfragen.de/bundestag/18/9216-nutzung-kosten-und-geplanter-ausbau-von-verbraucherinformations-portalen-zur-foerderung-nachhaltigen-konsums,"Nutzung, Kosten und geplanter Ausbau von Verbraucherinformations-Portalen zur Förderung nachhaltigen Konsums",minor,2016-07-18T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium der Justiz und für Verbraucherschutz,Bundesministerium der Justiz und für Verbraucherschutz
1299,Martina Renner;Petra Pau;Frank Tempel,Frank Tempel;Petra Pau;Martina Renner,https://kleineanfragen.de/bundestag/18/9209-ermittlungen-gegen-mutmasslich-rechtsterroristische-vereinigungen-teil-2,Ermittlungen gegen mutmaßlich rechtsterroristische Vereinigungen (Teil 2),minor,2016-07-18T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
1300,Martina Renner;Petra Pau;Frank Tempel,Frank Tempel;Petra Pau;Martina Renner,https://kleineanfragen.de/bundestag/18/9208-ermittlungen-gegen-mutmasslich-rechtsterroristische-vereinigungen-teil-1,Ermittlungen gegen mutmaßlich rechtsterroristische Vereinigungen (Teil 1),minor,2016-07-18T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
1301,Peter Meiwald;Uwe Kekeritz;Claudia Roth,Claudia Roth;Uwe Kekeritz;Peter Meiwald,https://kleineanfragen.de/bundestag/18/9207-bildung-in-der-humanitaeren-hilfe-und-uebergangshilfe,Bildung in der humanitären Hilfe und Übergangshilfe,minor,2016-07-18T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
1302,Friedrich Ostendorff;Nicole Maisch;Harald Ebner,Harald Ebner;Nicole Maisch;Friedrich Ostendorff,https://kleineanfragen.de/bundestag/18/9206-bilaterale-zusammenarbeit-der-agrarwirtschaft-mit-dem-iran,Bilaterale Zusammenarbeit der Agrarwirtschaft mit dem Iran,minor,2016-07-18T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Ernährung und Landwirtschaft,Bundesministerium für Ernährung und Landwirtschaft
1303,Sven-Christian Kindler;Peter Meiwald;Dr. Valerie Wilms,Sven-Christian Kindler;Peter Meiwald;Dr. Valerie Wilms,https://kleineanfragen.de/bundestag/18/9205-kosten-nutzen-und-umweltauswirkungen-des-geplanten-autobahnneubaus-a-20-westerstede-hohenfelde,"Kosten, Nutzen und Umweltauswirkungen des geplanten Autobahnneubaus A 20 Westerstede - Hohenfelde",minor,2016-07-18T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
1304,Bärbel Höhn;Annalena Baerbock;Oliver Krischer,Annalena Baerbock;Oliver Krischer;Bärbel Höhn,https://kleineanfragen.de/bundestag/18/9204-strompreiszonen,Strompreiszonen,minor,2016-07-18T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
1305,Bärbel Höhn;Friedrich Ostendorff;Dr. Julia Verlinden,Dr. Julia Verlinden;Friedrich Ostendorff;Bärbel Höhn,https://kleineanfragen.de/bundestag/18/9203-bioenergie-im-erneuerbare-energien-gesetz-eeg-2016,Bioenergie im  Erneuerbare-Energien-Gesetz -  EEG 2016,minor,2016-07-18T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
