,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
21095,Christopher Lauer,Christopher Lauer,https://kleineanfragen.de/berlin/17/17721-versendung-von-stillen-sms-durch-berliner-sicherheitsbehoerden-iii-jahresstatistik-fuer-das-jahr-2015,"Versendung von ""Stillen SMS"" durch Berliner Sicherheitsbehörden (III) - Jahresstatistik für das Jahr 2015",written,2016-01-26T00:00:00Z,Piraten,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21096,Antje Kapek;Katrin Schmidberger,Antje Kapek;Katrin Schmidberger,https://kleineanfragen.de/berlin/17/17719-geplantes-konzeptverfahren-fuer-die-behala-liegenschaft-in-der-koepenicker-strasse,Geplantes Konzeptverfahren für die BEHALA-Liegenschaft in der Köpenicker Straße,written,2016-01-26T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21097,Ole Kreins,Ole Kreins,https://kleineanfragen.de/berlin/17/17715-kehrgleis-in-friedrichsfelde-und-taktverdichtung-auf-der-nord-sued-tangente,Kehrgleis in Friedrichsfelde und Taktverdichtung auf der Nord-Süd-Tangente,written,2016-01-26T00:00:00Z,SPD,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21098,Dirk Behrendt,Dirk Behrendt,https://kleineanfragen.de/berlin/17/17703-nur-zu-besuch-wie-oft-werden-die-berliner-gefangenen-besucht,Nur zu Besuch? Wie oft werden die Berliner Gefangenen besucht?,written,2016-01-26T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Justiz und Verbraucherschutz,Senatsverwaltung für Justiz und Verbraucherschutz
21099,Sabine Bangert,Sabine Bangert,https://kleineanfragen.de/berlin/17/17701-welchen-nussknacker-praesentiert-berlin,Welchen Nussknacker präsentiert Berlin?,written,2016-01-26T00:00:00Z,Bündnis 90/Die Grünen,Senatskanzlei – Kulturelle Angelegenheiten,Senatskanzlei – Kulturelle Angelegenheiten
21100,Joschka Langenbrinck,Joschka Langenbrinck,https://kleineanfragen.de/berlin/17/17693-gewaltvorfaelle-und-videoueberwachung-bei-der-bvg-im-jahr-2015,Gewaltvorfälle und Videoüberwachung bei der BVG im Jahr 2015,written,2016-01-26T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21101,Andreas Baum,Andreas Baum,https://kleineanfragen.de/berlin/17/17743-wann-kommt-das-neue-buergeramt-fuer-gefluechtete,Wann kommt das neue Bürgeramt für Geflüchtete?,written,2016-01-25T00:00:00Z,Piraten,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21102,Dirk Behrendt,Dirk Behrendt,https://kleineanfragen.de/berlin/17/17738-nur-noch-verwahrvollzug-in-der-jva-heidering,Nur noch Verwahrvollzug in der JVA Heidering?,written,2016-01-25T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Justiz und Verbraucherschutz,Senatsverwaltung für Justiz und Verbraucherschutz
21103,Alexander J. Herrmann,Alexander J. Herrmann,https://kleineanfragen.de/berlin/17/17730-stundenausfall-an-berliner-ganztagsschulen,Stundenausfall an Berliner Ganztagsschulen,written,2016-01-25T00:00:00Z,CDU,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
21104,Ole Kreins,Ole Kreins,https://kleineanfragen.de/berlin/17/17716-bearbeitungsstand-von-wohngeldantraegen-in-den-bezirken-2014-nachfrage-zur-drucksache-17-17584,Bearbeitungsstand von Wohngeldanträgen in den Bezirken 2014 (Nachfrage zur Drucksache 17/17584),written,2016-01-25T00:00:00Z,SPD,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21105,Danny Freymark,Danny Freymark,https://kleineanfragen.de/berlin/17/17708-trinkbrunnen-in-berlin,Trinkbrunnen in Berlin,written,2016-01-25T00:00:00Z,CDU,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
21106,Danny Freymark,Danny Freymark,https://kleineanfragen.de/berlin/17/17707-ankauf-von-wohnungen-durch-staedtische-wohnungsbaugesellschaften,Ankauf von Wohnungen durch städtische Wohnungsbaugesellschaften,written,2016-01-25T00:00:00Z,CDU,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21107,Harald Moritz,Harald Moritz,https://kleineanfragen.de/berlin/17/17706-verkehrsunfaelle-2015,Verkehrsunfälle 2015,written,2016-01-25T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21108,Dirk Behrendt,Dirk Behrendt,https://kleineanfragen.de/berlin/17/17702-kein-personal-fuer-paeckchen-der-paketempfang-im-berliner-strafvollzug,Kein Personal für Päckchen? Der Paketempfang im Berliner Strafvollzug,written,2016-01-25T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Justiz und Verbraucherschutz,Senatsverwaltung für Justiz und Verbraucherschutz
21109,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/17689-oeffentlicher-dienst-im-land-berlin-tatsaechliche-zahl-von-auszubildenden-bei-der-senatsverwaltung-fuer-inneres,Öffentlicher Dienst im Land Berlin - Tatsächliche Zahl von Auszubildenden bei der Senatsverwaltung für Inneres und Sport,written,2016-01-25T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21110,Fabio Reinhardt,Fabio Reinhardt,https://kleineanfragen.de/berlin/17/17669-mietenexplosion-nach-erhoehung-des-erbbaupachtzinses-durch-das-land-berlin,Mietenexplosion nach Erhöhung des Erbbaupachtzinses durch das Land Berlin?,written,2016-01-25T00:00:00Z,Piraten,Senatsverwaltung für Finanzen,Senatsverwaltung für Finanzen
21111,Katrin Lompscher,Katrin Lompscher,https://kleineanfragen.de/berlin/17/17700-wohnflaechenbegrenzung-in-bebauungsplaenen-und-baugenehmigungen,Wohnflächenbegrenzung in Bebauungsplänen und Baugenehmigungen,written,2016-01-22T00:00:00Z,Die Linke,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21112,Joachim Krüger,Joachim Krüger,https://kleineanfragen.de/berlin/17/17698-stiftung-heimkinderfonds-fuer-ehemalige-kinder-und-jugendliche-die-in-der-behindertenhilfe-und-in-der-psychiatrie,"Stiftung Heimkinderfonds für ehemalige Kinder und Jugendliche, die in der Behindertenhilfe und in der Psychiatrie geschädigt worden sind",written,2016-01-22T00:00:00Z,CDU,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
21113,Michael Schäfer;Silke Gebel,Michael Schäfer;Silke Gebel,https://kleineanfragen.de/berlin/17/17681-wie-wichtig-ist-der-trinkwasserschutz-und-klimaschutz-im-neuen-landesentwicklungsplan-berlin-brandenburg,Wie wichtig ist der Trinkwasserschutz und Klimaschutz im neuen Landesentwicklungsplan Berlin-Brandenburg?,written,2016-01-22T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21114,Stefan Schlede,Stefan Schlede,https://kleineanfragen.de/berlin/17/17674-fluechtlinge-in-heckeshorn,Flüchtlinge in Heckeshorn,written,2016-01-22T00:00:00Z,CDU,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
21115,Dr. Hans-Christian Hausmann,Dr. Hans-Christian Hausmann,https://kleineanfragen.de/berlin/17/17673-wasserversorgung-der-andreas-hermes-siedlung-in-12355-berlin-rudow,Wasserversorgung der Andreas-Hermes-Siedlung in 12355 Berlin-Rudow,written,2016-01-22T00:00:00Z,CDU,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21116,Regina Kittler;Hakan Taş,Regina Kittler;Hakan Taş,https://kleineanfragen.de/berlin/17/17658-verfassungsschutz-als-bildungstraeger-veranstaltungen-im-jahr-2015,Verfassungsschutz als Bildungsträger!? Veranstaltungen im Jahr 2015,written,2016-01-22T00:00:00Z,Die Linke,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21117,Anja Schillhaneck,Anja Schillhaneck,https://kleineanfragen.de/berlin/17/17648-nutzung-von-sport-und-turnhallen-in-berlin-als-notunterkuenfte-und-die-alternativen,Nutzung von Sport- und Turnhallen in Berlin als Notunterkünfte - und die Alternativen,written,2016-01-22T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
21118,Thomas Birk,Thomas Birk,https://kleineanfragen.de/berlin/17/17740-was-macht-der-runde-tisch-akzeptanz-sexueller-und-geschlechtlicher-vielfalt,"Was macht der Runde Tisch ""Akzeptanz sexueller und geschlechtlicher Vielfalt""?",written,2016-01-21T00:00:00Z,Bündnis 90/Die Grünen,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
21119,Ülker Radziwill,Ülker Radziwill,https://kleineanfragen.de/berlin/17/17732-tourismusfinanzierung-und-touristische-abstimmung-in-der-hauptstadtregion,Tourismusfinanzierung und touristische Abstimmung in der Hauptstadtregion,written,2016-01-21T00:00:00Z,SPD,"Senatsverwaltung für Wirtschaft, Technolgie und Forschung","Senatsverwaltung für Wirtschaft, Technolgie und Forschung"
21120,Claudia Hämmerling;Anja Schillhaneck,Claudia Hämmerling;Anja Schillhaneck,https://kleineanfragen.de/berlin/17/17717-entschaedigungen-fuer-die-ehemaligen-juedischen-zoo-aktionaere,Entschädigungen für die ehemaligen jüdischen Zoo-Aktionäre?,written,2016-01-21T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Finanzen,Senatsverwaltung für Finanzen
21121,Danny Freymark,Danny Freymark,https://kleineanfragen.de/berlin/17/17710-geschwindigkeitsbeschraenkung-auf-dem-stadtring,Geschwindigkeitsbeschränkung auf dem Stadtring,written,2016-01-21T00:00:00Z,CDU,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21122,Clara Herrmann,Clara Herrmann,https://kleineanfragen.de/berlin/17/17697-rassistische-angriffe-gegen-gefluechtete-und-unterkuenfte-fuer-gefluechtete-in-berlin-2015-ii,Rassistische Angriffe gegen Geflüchtete und Unterkünfte für Geflüchtete in Berlin 2015 (II),written,2016-01-21T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21123,Katrin Vogel,Katrin Vogel,https://kleineanfragen.de/berlin/17/17684-wertevermittlung-fuer-eine-erfolgreiche-integration-in-berlin,Wertevermittlung für eine erfolgreiche Integration in Berlin,written,2016-01-21T00:00:00Z,CDU,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
21124,Stefan Schlede,Stefan Schlede,https://kleineanfragen.de/berlin/17/17683-schulgesetz-oberstufe-iii,Schulgesetz - Oberstufe (III),written,2016-01-21T00:00:00Z,CDU,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
21125,Benedikt Lux,Benedikt Lux,https://kleineanfragen.de/berlin/17/17680-sicherheitssoftware-bei-der-berliner-polizei,Sicherheitssoftware bei der Berliner Polizei,written,2016-01-21T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21126,Dr. Klaus Lederer,Dr. Klaus Lederer,https://kleineanfragen.de/berlin/17/17663-schusswaffen-im-berliner-justizvollzug,Schusswaffen im Berliner Justizvollzug,written,2016-01-21T00:00:00Z,Die Linke,Senatsverwaltung für Justiz und Verbraucherschutz,Senatsverwaltung für Justiz und Verbraucherschutz
21127,Dr. Turgut Altuğ,Dr. Turgut Altuğ,https://kleineanfragen.de/berlin/17/17654-mehr-als-lebende-rasenmaeher-wie-wird-der-tierschutz-bei-den-beweidungsprojekten-sichergestellt,"Mehr als lebende ""Rasenmäher""? Wie wird der Tierschutz bei den Beweidungsprojekten sichergestellt?",written,2016-01-21T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Justiz und Verbraucherschutz,Senatsverwaltung für Justiz und Verbraucherschutz
21128,Anja Schillhaneck,Anja Schillhaneck,https://kleineanfragen.de/berlin/17/17647-schwimmunterricht-an-berlins-schulen-in-berlin,Schwimmunterricht an Berlins Schulen in Berlin,written,2016-01-21T00:00:00Z,Bündnis 90/Die Grünen,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
21129,Susanne Graf,Susanne Graf,https://kleineanfragen.de/berlin/17/17713-erziehermangel-in-berlin-ausbildungsfoerderung-fuer-bezieher-von-arbeitslosengeld-i-und-ii,Erziehermangel in Berlin: Ausbildungsförderung für Bezieher von Arbeitslosengeld I und II?,written,2016-01-20T00:00:00Z,Piraten,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
21130,Harald Moritz,Harald Moritz,https://kleineanfragen.de/berlin/17/17704-geschwindigkeitsmessungen-2015,Geschwindigkeitsmessungen 2015,written,2016-01-20T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21131,Clara Herrmann,Clara Herrmann,https://kleineanfragen.de/berlin/17/17696-bombenattrappe-am-juedischen-mahnmal,Bombenattrappe am Jüdischen Mahnmal,written,2016-01-20T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21132,Joschka Langenbrinck,Joschka Langenbrinck,https://kleineanfragen.de/berlin/17/17695-berliner-landesprogramm-radikalisierungspraevention-nachfragen-zur-drs-17-16734,Berliner Landesprogramm Radikalisierungsprävention (Nachfragen zur Drs. 17/16734),written,2016-01-20T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21133,Joschka Langenbrinck,Joschka Langenbrinck,https://kleineanfragen.de/berlin/17/17692-ergebnisse-der-sprachtests-von-kita-kindern-im-jahr-2015-ii,Ergebnisse der Sprachtests von Kita-Kindern im Jahr 2015 (II),written,2016-01-20T00:00:00Z,SPD,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
21134,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/17688-nachwuchs-fuer-die-freiwilligen-feuerwehren-in-berlin-gibt-es-einen-ausbildungsstau,Nachwuchs für die Freiwilligen Feuerwehren in Berlin - Gibt es einen Ausbildungsstau?,written,2016-01-20T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21135,Dr. Manuela Schmidt,Dr. Manuela Schmidt,https://kleineanfragen.de/berlin/17/17685-zukunft-des-hauses-landsberger-allee-563,Zukunft des Hauses Landsberger Allee 563,written,2016-01-20T00:00:00Z,Die Linke,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21136,Jutta Matuschek,Jutta Matuschek,https://kleineanfragen.de/berlin/17/17682-ber-wann-wird-pier-sued-fertig,BER: Wann wird Pier Süd fertig?,written,2016-01-20T00:00:00Z,Die Linke,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21137,Peter Trapp,Peter Trapp,https://kleineanfragen.de/berlin/17/17676-planstellen-und-tatsaechlich-beschaeftigte-bei-direktionen-1-6-und-abschnitten-der-berliner-polizei,Planstellen und tatsächlich Beschäftigte bei Direktionen 1-6 und Abschnitten der Berliner Polizei,written,2016-01-20T00:00:00Z,CDU,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21138,Fabio Reinhardt,Fabio Reinhardt,https://kleineanfragen.de/berlin/17/17670-islamische-bestattungen-in-berlin,Islamische Bestattungen in Berlin,written,2016-01-20T00:00:00Z,Piraten,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21139,Martin Delius,Martin Delius,https://kleineanfragen.de/berlin/17/17651-kooperation-des-landesamtes-fuer-gesundheit-und-soziales-mit-landeseigenen-unternehmen,Kooperation des Landesamtes für Gesundheit und Soziales mit landeseigenen Unternehmen,written,2016-01-20T00:00:00Z,Piraten,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
21140,Frank Jahnke,Frank Jahnke,https://kleineanfragen.de/berlin/17/17691-foerderung-der-wirtschaftsnahen-infrastruktur-im-rahmen-der-gemeinschaftsaufgabe-verbesserung-der-regionalen,"Förderung der wirtschaftsnahen Infrastruktur im Rahmen der Gemeinschaftsaufgabe ""Verbesserung der regionalen Wirtschaftsstruktur""",written,2016-01-19T00:00:00Z,SPD,"Senatsverwaltung für Wirtschaft, Technolgie und Forschung","Senatsverwaltung für Wirtschaft, Technolgie und Forschung"
21141,Thomas Birk,Thomas Birk,https://kleineanfragen.de/berlin/17/17687-buergeraemter-konkret-ii-droht-dem-land-berlin-ein-wahlchaos,Bürgerämter konkret (II): Droht dem Land Berlin ein Wahlchaos?,written,2016-01-19T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21142,Dr. Manuela Schmidt,Dr. Manuela Schmidt,https://kleineanfragen.de/berlin/17/17686-verkehrssituation-an-der-kreuzung-blumberger-damm-rudolf-leonhard-str-nachfrage-zur-schriftlichen-anfrage-17-16843,Verkehrssituation an der Kreuzung Blumberger Damm/Rudolf-Leonhard-Str. (Nachfrage zur Schriftlichen Anfrage 17/16843),written,2016-01-19T00:00:00Z,Die Linke,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21143,Peter Trapp,Peter Trapp,https://kleineanfragen.de/berlin/17/17677-kriminalitaetsentwicklung-in-spandau,Kriminalitätsentwicklung in Spandau,written,2016-01-19T00:00:00Z,CDU,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
21144,Silke Gebel,Silke Gebel,https://kleineanfragen.de/berlin/17/17671-wieviel-muell-ist-in-berlin-in-2015-angefallen,Wieviel Müll ist in Berlin in 2015 angefallen?,written,2016-01-19T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21145,Stefan Gelbhaar,Stefan Gelbhaar,https://kleineanfragen.de/berlin/17/17667-wie-hoch-sind-die-kosten-der-s-bahn-vergabe,Wie hoch sind die Kosten der S-Bahn-Vergabe?,written,2016-01-19T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21146,Martin Delius,Martin Delius,https://kleineanfragen.de/berlin/17/17649-immobilien-der-berlinovo-ausserhalb-berlins-als-unterkuenfte-fuer-gefluechtete,Immobilien der Berlinovo außerhalb Berlins als Unterkünfte für Geflüchtete,written,2016-01-19T00:00:00Z,Piraten,Senatsverwaltung für Finanzen,Senatsverwaltung für Finanzen
21147,Ole Kreins,Ole Kreins,https://kleineanfragen.de/berlin/17/17678-laermbelastung-durch-rettungshubschrauber-am-unfallkrankenhaus-berlin-ukb,Lärmbelastung durch Rettungshubschrauber am Unfallkrankenhaus Berlin (UKB),written,2016-01-18T00:00:00Z,SPD,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21148,Dirk Stettner,Dirk Stettner,https://kleineanfragen.de/berlin/17/17675-lichtsignalanlagen-in-berlin-weissensee,Lichtsignalanlagen in Berlin-Weißensee,written,2016-01-18T00:00:00Z,CDU,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
21149,Simon Kowalewski,Simon Kowalewski,https://kleineanfragen.de/berlin/17/17668-verschlaeft-der-senat-das-thema-vegane-ernaehrung,Verschläft der Senat das Thema vegane Ernährung?,written,2016-01-18T00:00:00Z,Piraten,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
