,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
44426,Silvia Neumeyer;Heiko Strohmann;Thomas Röwekamp;Wilhelm Hinners;Gabriela Piontkowski,Thomas Röwekamp;Heiko Strohmann;Gabriela Piontkowski;Silvia Neumeyer;Wilhelm Hinners,https://kleineanfragen.de/bremen/18/710-spielhallen-und-gluecksspiel-im-land-bremen,Spielhallen und Glücksspiel im Land Bremen,minor,2012-12-18T00:00:00Z,CDU,Senat,Senat
44427,Erwin Knäpper;Wilhelm Hinners;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Wilhelm Hinners;Erwin Knäpper,https://kleineanfragen.de/bremen/18/709-bewerbungen-als-polizeikommissaranwaerter,Bewerbungen als Polizeikommissaranwärter,minor,2012-12-18T00:00:00Z,CDU,Senat,Senat
44428,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/271-s-dienstplaene-und-vorhalteplanung-der-berufsfeuerwehr-bremen,Dienstpläne und Vorhalteplanung der Berufsfeuerwehr Bremen,minor,2012-12-18T00:00:00Z,Die Linke,Senat,Senat
44429,Erwin Knäpper;Gabriela Piontkowski;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Gabriela Piontkowski;Erwin Knäpper,https://kleineanfragen.de/bremen/18/699-personalstruktur-in-der-steuerfahndung,Personalstruktur in der Steuerfahndung,minor,2012-12-11T00:00:00Z,CDU,Senat,Senat
44430,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/698-dienstreisen-von-senatsmitgliedern,Dienstreisen von Senatsmitgliedern,minor,2012-12-11T00:00:00Z,Die Linke,Senat,Senat
44431,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/697-mobilitaet-im-schulbereich,Mobilität im Schulbereich,minor,2012-12-11T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44432,Jörg Kastendiek;Thomas Röwekamp;Susanne Grobien,Thomas Röwekamp;Jörg Kastendiek;Susanne Grobien,https://kleineanfragen.de/bremen/18/696-marketingakteure-und-verfuegbare-mittel-fuer-das-bremer-standortmarketing,Marketingakteure und verfügbare Mittel für das Bremer Standortmarketing,minor,2012-12-11T00:00:00Z,CDU,Senat,Senat
44433,Claudia Bernhard;Kristina Vogt,Kristina Vogt;Claudia Bernhard,https://kleineanfragen.de/bremen/18/269-s-leerstehende-immobilien-in-bremen,Leerstehende Immobilien in Bremen,minor,2012-12-11T00:00:00Z,Die Linke,Senat,Senat
44434,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/268-s-stellenbesetzungen-an-schulen-der-stadt-bremen,Stellenbesetzungen an Schulen der Stadt Bremen,minor,2012-12-11T00:00:00Z,Die Linke,Senat,Senat
44435,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/267-s-sicherheit-und-gestaltung-von-grossveranstaltungen,Sicherheit und Gestaltung von Großveranstaltungen,minor,2012-12-11T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44436,Claudia Bernhard;Kristina Vogt,Kristina Vogt;Claudia Bernhard,https://kleineanfragen.de/bremen/18/676-bremer-mindestlohn-umsetzung-und-stand,Bremer Mindestlohn: Umsetzung und Stand,minor,2012-11-27T00:00:00Z,Die Linke,Senat,Senat
44437,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/669-mehr-sachlichkeit-in-der-debatte-um-konflikte-am-rande-von-fussballspielen,Mehr Sachlichkeit in der Debatte um Konflikte am Rande von Fußballspielen,minor,2012-11-20T00:00:00Z,Die Linke,Senat,Senat
44438,Björn Tschöpe;Jürgen Pohlmann,Björn Tschöpe;Jürgen Pohlmann,https://kleineanfragen.de/bremen/18/257-s-zukunft-der-galopprennsportanlage-in-sebaldsbrueck,Zukunft der Galopprennsportanlage in Sebaldsbrück,minor,2012-11-20T00:00:00Z,SPD,Senat,Senat
44439,Björn Tschöpe;Sükrü Senkal,Björn Tschöpe;Sükrü Senkal,https://kleineanfragen.de/bremen/18/650-nutzung-von-daten-des-statistischen-landesamtes-fuer-bremen,Nutzung von Daten des Statistischen Landesamtes für Bremen,minor,2012-11-13T00:00:00Z,SPD,Senat,Senat
44440,Insa Peters-Rehwinkel;Björn Tschöpe,Björn Tschöpe;Insa Peters-Rehwinkel,https://kleineanfragen.de/bremen/18/649-strafrechtliche-verfolgung-von-misshandlung-von-tieren-im-lande-bremen,Strafrechtliche Verfolgung von Misshandlung von Tieren im Lande Bremen,minor,2012-11-13T00:00:00Z,SPD,Senat,Senat
44441,Thomas Röwekamp;Wilhelm Hinners,Thomas Röwekamp;Wilhelm Hinners,https://kleineanfragen.de/bremen/18/648-auswirkungen-der-waffenverbotszone,Auswirkungen der Waffenverbotszone,minor,2012-11-13T00:00:00Z,CDU,Senat,Senat
44442,Gabriela Piontkowski;Thomas Röwekamp,Thomas Röwekamp;Gabriela Piontkowski,https://kleineanfragen.de/bremen/18/647-selbstanzeigen-nach-steuerhinterziehungen,Selbstanzeigen nach Steuerhinterziehungen,minor,2012-11-13T00:00:00Z,CDU,Senat,Senat
44443,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/646-beschulung-in-vorklassen-im-land-bremen,Beschulung in Vorklassen im Land Bremen,minor,2012-11-13T00:00:00Z,Die Linke,Senat,Senat
44444,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/245-s-nette-toilette-auch-barrierefrei,"""Nette Toilette"" auch barrierefrei",minor,2012-11-13T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44445,Sigrid Grönert;Thomas Röwekamp;Wilhelm Hinners,Thomas Röwekamp;Sigrid Grönert;Wilhelm Hinners,https://kleineanfragen.de/bremen/18/633-it-sicherheit-im-land-bremen,IT-Sicherheit im Land Bremen,minor,2012-11-06T00:00:00Z,CDU,Senat,Senat
44446,Sybille Böschen;Björn Tschöpe;Winfried Brumma,Björn Tschöpe;Winfried Brumma;Sybille Böschen,https://kleineanfragen.de/bremen/18/632-akzeptable-beschaeftigungsbedingungen-fuer-schwangere-mitarbeiterinnen,Akzeptable Beschäftigungsbedingungen für schwangere Mitarbeiterinnen,minor,2012-11-06T00:00:00Z,SPD,Senat,Senat
44447,Björn Tschöpe;Arno Gottschalk,Björn Tschöpe;Arno Gottschalk,https://kleineanfragen.de/bremen/18/631-umsetzung-von-nahwaermekonzepten,Umsetzung von Nahwärmekonzepten,minor,2012-11-06T00:00:00Z,SPD,Senat,Senat
44448,Wilhelm Hinners;Gabriela Piontkowski;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Wilhelm Hinners;Gabriela Piontkowski,https://kleineanfragen.de/bremen/18/630-kriminaltechnische-untersuchungen-und-auswertungen,Kriminaltechnische Untersuchungen und Auswertungen,minor,2012-11-06T00:00:00Z,CDU,Senat,Senat
44449,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/629-rechtsextremistisch-antisemitisch-und-antimuslimisch-motivierte-straftaten-in-bremen-und-bremerhaven-fuer-das-erste,"Rechtsextremistisch, antisemitisch und antimuslimisch motivierte Straftaten in Bremen und Bremerhaven für das erste Halbjahr 2012",minor,2012-11-06T00:00:00Z,Die Linke,Senat,Senat
44450,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/628-gefahrgut-auf-schiffen-wie-gut-sind-die-bremischen-haefen-vorbereitet,Gefahrgut auf Schiffen: Wie gut sind die bremischen Häfen vorbereitet?,minor,2012-11-06T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44451,Erwin Knäpper;Thomas Röwekamp;Wilhelm Hinners,Thomas Röwekamp;Wilhelm Hinners;Erwin Knäpper,https://kleineanfragen.de/bremen/18/621-menschenhandel-und-zwangsprostitution-im-land-bremen,Menschenhandel und Zwangsprostitution im Land Bremen,minor,2012-10-30T00:00:00Z,CDU,Senat,Senat
44452,Klaus-Rainer Rupp;Kristina Vogt,Kristina Vogt;Klaus-Rainer Rupp,https://kleineanfragen.de/bremen/18/620-waffen-und-munitionsexporte-ueber-die-bremischen-haefen,Waffen- und Munitionsexporte über die bremischen Häfen,minor,2012-10-30T00:00:00Z,Die Linke,Senat,Senat
44453,Cindi Tuncel;Kristina Vogt,Kristina Vogt;Cindi Tuncel,https://kleineanfragen.de/bremen/18/615-sozialpaedagogische-spielkreise-oder-betreuungsgeld,Sozialpädagogische Spielkreise oder Betreuungsgeld?,minor,2012-10-23T00:00:00Z,Die Linke,Senat,Senat
44454,Dieter Reinken;Björn Tschöpe;Wolfgang Jägers;Winfried Brumma,Björn Tschöpe;Winfried Brumma;Wolfgang Jägers;Dieter Reinken,https://kleineanfragen.de/bremen/18/614-entwicklung-des-arbeitsschutzes-im-lande-bremen,Entwicklung des Arbeitsschutzes im Lande Bremen,minor,2012-10-23T00:00:00Z,SPD,Senat,Senat
44455,Dieter Reinken;Björn Tschöpe,Björn Tschöpe;Dieter Reinken,https://kleineanfragen.de/bremen/18/609-tarifbindung-von-gesellschaften-im-oeffentlichen-einflussbereich,Tarifbindung von Gesellschaften im öffentlichen Einflussbereich,minor,2012-10-16T00:00:00Z,SPD,Senat,Senat
44456,Dieter Reinken;Björn Tschöpe;Wolfgang Jägers;Andreas Kottisch;Winfried Brumma;Arno Gottschalk,Björn Tschöpe;Andreas Kottisch;Dieter Reinken;Arno Gottschalk;Winfried Brumma;Wolfgang Jägers,https://kleineanfragen.de/bremen/18/608-gesundheitliche-gefaehrdungen-durch-dieselruss-auf-baustellen,Gesundheitliche Gefährdungen durch Dieselruß auf Baustellen,minor,2012-10-16T00:00:00Z,SPD,Senat,Senat
44457,Björn Tschöpe;Rainer Hamann;Arno Gottschalk,Björn Tschöpe;Arno Gottschalk;Rainer Hamann,https://kleineanfragen.de/bremen/18/229-s-oeffentliche-fahrradbuegel-in-bremen,Öffentliche Fahrradbügel in Bremen,minor,2012-10-16T00:00:00Z,SPD,Senat,Senat
44458,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/225-s-archaeologische-funde-in-bremen-und-eu-konvention-von-malta-zum-schutz-des-archaeologischen-erbes,Archäologische Funde in Bremen und EU-Konvention von Malta zum Schutz des archäologischen Erbes,minor,2012-10-09T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44459,Kristina Vogt;Peter Erlanson,Kristina Vogt;Peter Erlanson,https://kleineanfragen.de/bremen/18/223-s-sanierung-des-mahnmals-fuer-die-opfer-der-reichspogromnacht,Sanierung des Mahnmals für die Opfer der Reichspogromnacht,minor,2012-10-02T00:00:00Z,Die Linke,Senat,Senat
44460,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/575-natuerliche-geburten-in-bremen-foerdern,Natürliche Geburten in Bremen fördern,minor,2012-09-11T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44461,Gabriela Piontkowski;Thomas Röwekamp,Thomas Röwekamp;Gabriela Piontkowski,https://kleineanfragen.de/bremen/18/574-drogentherapie-und-beratung-im-justizvollzug,Drogentherapie und -beratung im Justizvollzug,minor,2012-09-11T00:00:00Z,CDU,Senat,Senat
44462,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/573-zuweisung-von-lehrerstunden-und-sachmittel-an-schulen,Zuweisung von Lehrerstunden und Sachmittel an Schulen,minor,2012-09-11T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44463,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/211-s-zukuenftige-nutzung-und-entsorgung-des-gichtgases-bei-arcelormittal-bremen,Zukünftige Nutzung und Entsorgung des Gichtgases bei ArcelorMittal Bremen,minor,2012-08-28T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44464,Björn Tschöpe;Jürgen Pohlmann;Andreas Kottisch,Björn Tschöpe;Andreas Kottisch;Jürgen Pohlmann,https://kleineanfragen.de/bremen/18/549-einfuehrung-der-eurocodes-als-technische-baubestimmung,Einführung der Eurocodes als Technische Baubestimmung,minor,2012-08-21T00:00:00Z,SPD,Senat,Senat
44465,Rita Mohr-Lüllmann;Thomas Röwekamp,Thomas Röwekamp;Rita Mohr-Lüllmann,https://kleineanfragen.de/bremen/18/548-genehmigungsverfahren-fuer-grossraum-und-schwertransporte,Genehmigungsverfahren für Großraum- und Schwertransporte,minor,2012-08-21T00:00:00Z,CDU,Senat,Senat
44466,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/546-das-halten-und-die-obhut-von-tieren-an-schulen-im-land-bremen,Das Halten und die Obhut von Tieren an Schulen im Land Bremen,minor,2012-08-14T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44467,Erwin Knäpper;Thomas Röwekamp;Wilhelm Hinners,Thomas Röwekamp;Wilhelm Hinners;Erwin Knäpper,https://kleineanfragen.de/bremen/18/545-erlaubnisberechtigte-waffenbesitzer-im-land-bremen,Erlaubnisberechtigte Waffenbesitzer im Land Bremen,minor,2012-08-14T00:00:00Z,CDU,Senat,Senat
44468,Thomas Röwekamp;Wilhelm Hinners,Thomas Röwekamp;Wilhelm Hinners,https://kleineanfragen.de/bremen/18/544-entwicklung-der-kriminalitaetsentwicklung-durch-intensiv-und-schwellentaeter-im-land-bremen,Entwicklung der Kriminalitätsentwicklung durch Intensiv- und Schwellentäter im Land Bremen,minor,2012-08-14T00:00:00Z,CDU,Senat,Senat
44469,Sybille Böschen;Björn Tschöpe;Klaus Möhle,Björn Tschöpe;Klaus Möhle;Sybille Böschen,https://kleineanfragen.de/bremen/18/543-verwendung-von-bundesmitteln-im-rahmen-des-bundeskinderschutzgesetzes,Verwendung von Bundesmitteln im Rahmen des Bundeskinderschutzgesetzes,minor,2012-08-14T00:00:00Z,SPD,Senat,Senat
44470,Dieter Reinken;Björn Tschöpe;Sybille Böschen,Björn Tschöpe;Dieter Reinken;Sybille Böschen,https://kleineanfragen.de/bremen/18/542-ausbildungsabbrueche-statistik-und-hilfesystem-verbessern,Ausbildungsabbrüche - Statistik und Hilfesystem verbessern,minor,2012-08-14T00:00:00Z,SPD,Senat,Senat
44471,Rita Mohr-Lüllmann;Thomas Röwekamp,Thomas Röwekamp;Rita Mohr-Lüllmann,https://kleineanfragen.de/bremen/18/541-auswirkungen-finanzwirksamer-massnahmen-des-bundes-der-jahre-2007-bis-2013-auf-die-oeffentlichen-haushalte-die,"Auswirkungen finanzwirksamer Maßnahmen des Bundes der Jahre 2007 bis 2013 auf die öffentlichen Haushalte, die Wirtschaftskraft und die Lebensqualität im Land Bremen bis zum Jahr 2015",minor,2012-08-14T00:00:00Z,CDU,Senat,Senat
44472,Björn Tschöpe;Manuela Mahnke,Björn Tschöpe;Manuela Mahnke,https://kleineanfragen.de/bremen/18/539-fahneneid-der-bundeswehr-noch-zeitgemaess-und-angemessen,Fahneneid der Bundeswehr noch zeitgemäß und angemessen?,minor,2012-08-07T00:00:00Z,SPD,Senat,Senat
44473,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/538-transparenz-ueber-projekte-der-bremischen-ruestungsindustrie-an-den-hochschulen-herstellen,Transparenz über Projekte der bremischen Rüstungsindustrie an den Hochschulen herstellen,minor,2012-08-07T00:00:00Z,Die Linke,Senat,Senat
44474,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/537-unterstuetzung-fuer-intersexuelle-menschen-und-deren-angehoerige,Unterstützung für intersexuelle Menschen und deren Angehörige,minor,2012-08-07T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44475,Sybille Böschen;Björn Tschöpe,Björn Tschöpe;Sybille Böschen,https://kleineanfragen.de/bremen/18/536-repraesentanz-von-frauen-in-aufsichtsraeten-und-geschaeftsfuehrungen,Repräsentanz von Frauen in Aufsichtsräten und Geschäftsführungen,minor,2012-08-07T00:00:00Z,SPD,Senat,Senat
44476,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/535-umweltsteuer-auf-plastiktueten,Umweltsteuer auf Plastiktüten,minor,2012-08-07T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44477,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/209-s-bauteil-wiederverwendung,Bauteil-Wiederverwendung,minor,2012-08-07T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44478,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/208-s-zustand-des-fuhrparks-der-freiwilligen-feuerwehren-bremen,Zustand des Fuhrparks der freiwilligen Feuerwehren Bremen,minor,2012-08-07T00:00:00Z,Die Linke,Senat,Senat
44479,Claudia Bernhard;Kristina Vogt;Peter Erlanson,Kristina Vogt;Peter Erlanson;Claudia Bernhard,https://kleineanfragen.de/bremen/18/202-s-klebsiellen-kontamination-im-klinikum-bremen-mitte-durch-verkeimte-dosieranlage,Klebsiellen-Kontamination im Klinikum Bremen-Mitte durch verkeimte Dosieranlage,minor,2012-07-17T00:00:00Z,Die Linke,Senat,Senat
44480,Frank Imhoff;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Frank Imhoff,https://kleineanfragen.de/bremen/18/201-s-gutachten-durch-geoinformation,Gutachten durch GeoInformation,minor,2012-07-17T00:00:00Z,CDU,Senat,Senat
44481,Wilhelm Hinners;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Wilhelm Hinners,https://kleineanfragen.de/bremen/18/513-einfuehrung-von-de-mail-im-land-bremen,Einführung von De-Mail im Land Bremen,minor,2012-07-10T00:00:00Z,CDU,Senat,Senat
44482,Thomas vom Bruch;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Thomas vom Bruch,https://kleineanfragen.de/bremen/18/512-unterrichtsversorgung-an-schulen-im-schuljahr-2011-2012,Unterrichtsversorgung an Schulen im Schuljahr 2011/2012,minor,2012-07-10T00:00:00Z,CDU,Senat,Senat
44483,Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann,https://kleineanfragen.de/bremen/18/511-windenergiestandort-bremen,Windenergiestandort Bremen,minor,2012-07-10T00:00:00Z,CDU,Senat,Senat
44484,Björn Tschöpe;Reiner Holsten;Wolfgang Jägers,Björn Tschöpe;Reiner Holsten;Wolfgang Jägers,https://kleineanfragen.de/bremen/18/495-einheitlicher-nahverkehrstarif-fuer-die-stadtgemeinde-bremen,Einheitlicher Nahverkehrstarif für die Stadtgemeinde Bremen,minor,2012-07-03T00:00:00Z,SPD,Senat,Senat
44485,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/494-abschiebung-von-roma-und-anderen-ethnischen-minderheiten,Abschiebung von Roma und anderen ethnischen Minderheiten,minor,2012-07-03T00:00:00Z,Die Linke,Senat,Senat
44486,Björn Tschöpe;Klaus Möhle;Margitta Schmidtke,Björn Tschöpe;Klaus Möhle;Margitta Schmidtke,https://kleineanfragen.de/bremen/18/493-barrierefreiheit-und-inklusion-in-kindergaerten-im-lande-bremen,Barrierefreiheit und Inklusion in Kindergärten im Lande Bremen,minor,2012-07-03T00:00:00Z,SPD,Senat,Senat
44487,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/475-ermittlungspannen-im-mordfall-lena-was-lernen-wir-aus-emden,Ermittlungspannen im Mordfall Lena - was lernen wir aus Emden?,minor,2012-06-26T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44488,Frank Imhoff;Rainer Bensch;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Frank Imhoff;Rainer Bensch,https://kleineanfragen.de/bremen/18/474-brandschutz-in-krankenhaeusern-im-land-bremen,Brandschutz in Krankenhäusern im Land Bremen,minor,2012-06-26T00:00:00Z,CDU,Senat,Senat
44489,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/190-s-einbindung-von-frauen-migranten-und-migrantinnen-bei-der-feuerwehr,"Einbindung von Frauen, Migranten und Migrantinnen bei der Feuerwehr",minor,2012-06-26T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44490,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/460-ruestungsforschung-an-der-hochschule-bremen-mit-rheinmetall-defence-electronics-gmbh-im-projekt-argus,"Rüstungsforschung an der Hochschule Bremen mit Rheinmetall Defence Electronics GmbH im Projekt ""Argus""",minor,2012-06-19T00:00:00Z,Die Linke,Senat,Senat
44491,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/459-genossenschaftswesen-foerdert-nachhaltige-teilhabe-gemeinschaftliche-verantwortung-und-lokales-wirtschaften,"Genossenschaftswesen fördert nachhaltige Teilhabe, gemeinschaftliche Verantwortung und lokales Wirtschaften",minor,2012-06-19T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44492,Sükrü Senkal;Björn Tschöpe;Mehmet Ali Seyrek;Valentina Tuchel,Björn Tschöpe;Valentina Tuchel;Sükrü Senkal;Mehmet Ali Seyrek,https://kleineanfragen.de/bremen/18/458-verfahren-auf-nachzug-von-ehegatten-lebenspartnern-familienfreundlich-gestalten,Verfahren auf Nachzug von Ehegatten/Lebenspartnern familienfreundlich gestalten,minor,2012-06-19T00:00:00Z,SPD,Senat,Senat
44493,Björn Tschöpe;Klaus Möhle,Björn Tschöpe;Klaus Möhle,https://kleineanfragen.de/bremen/18/457-kinderbetreuung-ausserhalb-der-landesgrenzen,Kinderbetreuung außerhalb der Landesgrenzen?,minor,2012-06-19T00:00:00Z,SPD,Senat,Senat
44494,Rainer Bensch;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Rainer Bensch,https://kleineanfragen.de/bremen/18/183-s-beschaeftigungszahlen-des-klinikverbundes-gesundheit-nord-im-patientenfernen-bereich,Beschäftigungszahlen des Klinikverbundes Gesundheit Nord im patientenfernen Bereich,minor,2012-06-19T00:00:00Z,CDU,Senat,Senat
44495,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/180-s-ueberseestadt-weiter-zum-lebendigen-quartier-entwickeln,Überseestadt weiter zum lebendigen Quartier entwickeln,minor,2012-06-05T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44496,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/426-effizienz-und-suffizienz-beim-wohnen,Effizienz und Suffizienz beim Wohnen,minor,2012-05-22T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44497,Gabriela Piontkowski;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Gabriela Piontkowski,https://kleineanfragen.de/bremen/18/425-buergschaften-und-sicherheitsleistungen-fuer-welche-summe-muss-die-freie-hansestadt-bremen-im-extremfall-haften,Bürgschaften und Sicherheitsleistungen - für welche Summe muss die Freie Hansestadt Bremen im Extremfall haften?,minor,2012-05-22T00:00:00Z,CDU,Senat,Senat
44498,Dieter Reinken;Björn Tschöpe,Björn Tschöpe;Dieter Reinken,https://kleineanfragen.de/bremen/18/424-lohndumping-durch-werkvertraege-verhindern,Lohndumping durch Werkverträge verhindern,minor,2012-05-22T00:00:00Z,SPD,Senat,Senat
44499,Claudia Bernhard;Kristina Vogt,Kristina Vogt;Claudia Bernhard,https://kleineanfragen.de/bremen/18/418-ausschoepfung-und-verbleib-von-bundesmitteln-fuer-leistungen-zur-eingliederung-nach-dem-sgb-ii-hartz-iv,"Ausschöpfung und Verbleib von Bundesmitteln für ""Leistungen zur Eingliederung nach dem SGB II"" (Hartz IV)",minor,2012-05-15T00:00:00Z,Die Linke,Senat,Senat
44500,Kristina Vogt,Kristina Vogt,https://kleineanfragen.de/bremen/18/417-werbung-und-sponsoring-an-den-hochschulen-im-land-bremen,Werbung und Sponsoring an den Hochschulen im Land Bremen,minor,2012-05-15T00:00:00Z,Die Linke,Senat,Senat
44501,Gabriela Piontkowski;Thomas Röwekamp;Heiko Strohmann,Thomas Röwekamp;Heiko Strohmann;Gabriela Piontkowski,https://kleineanfragen.de/bremen/18/410-besoldung-in-senatorischen-behoerden-nachgeordneten-dienststellen-und-oeffentlichen-betrieben-der-freien-hansestadt,"Besoldung in senatorischen Behörden, nachgeordneten Dienststellen und öffentlichen Betrieben der Freien Hansestadt Bremen",minor,2012-05-08T00:00:00Z,CDU,Senat,Senat
44502,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/407-ausbildung-zum-erzieher-zur-erzieherin-und-sozialpaedagogischen-assistenten-assistentin-im-land-bremen,Ausbildung zum Erzieher/zur Erzieherin und Sozialpädagogischen Assistenten/Assistentin im Land Bremen,minor,2012-05-08T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44503,Rita Mohr-Lüllmann;Thomas Röwekamp,Thomas Röwekamp;Rita Mohr-Lüllmann,https://kleineanfragen.de/bremen/18/364-handhabung-des-straf-und-massregelvollzugs-bei-sexualstraftaetern,Handhabung des Straf- und Maßregelvollzugs bei Sexualstraftätern,minor,2012-05-08T00:00:00Z,CDU,Senat,Senat
44504,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/363-auswirkungen-bundespolitischer-steuergesetzgebung-der-jahre-2007-bis-2011-auf-die-einnahmen-des-landes-bremen-und,Auswirkungen bundespolitischer Steuergesetzgebung der Jahre 2007 bis 2011 auf die Einnahmen des Landes Bremen und der Kommunen Bremen und Bremerhaven bis zum Jahr 2015,minor,2012-05-08T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44505,Matthias Güldner,Matthias Güldner,https://kleineanfragen.de/bremen/18/359-vergeudung-von-lebensmitteln,Vergeudung von Lebensmitteln,minor,2012-04-24T00:00:00Z,Bündnis 90/Die Grünen,Senat,Senat
44506,Björn Tschöpe;Helmut Weigelt,Björn Tschöpe;Helmut Weigelt,https://kleineanfragen.de/bremen/18/125-s-jugendbeteiligung-in-den-stadtteilen,Jugendbeteiligung in den Stadtteilen,minor,2012-04-24T00:00:00Z,SPD,Senat,Senat
44507,Rita Mohr-Lüllmann;Thomas Röwekamp,Thomas Röwekamp;Rita Mohr-Lüllmann,https://kleineanfragen.de/bremen/18/349-krankenstand-in-der-verwaltung,Krankenstand in der Verwaltung,minor,2012-04-17T00:00:00Z,CDU,Senat,Senat
44508,Rita Mohr-Lüllmann;Thomas Röwekamp,Thomas Röwekamp;Rita Mohr-Lüllmann,https://kleineanfragen.de/bremen/18/348-einhaltung-der-landeshaushaltsordnung-bei-der-auszahlung-bremischer-steuergelder-an-die-jadeweserport,Einhaltung der Landeshaushaltsordnung bei der Auszahlung bremischer Steuergelder an die JadeWeserPort Realisierungsgesellschaft,minor,2012-04-17T00:00:00Z,CDU,Senat,Senat
44509,Claudia Bernhard;Kristina Vogt,Kristina Vogt;Claudia Bernhard,https://kleineanfragen.de/bremen/18/347-auswirkungen-der-kuerzung-der-eingliederungstitel-nach-sgb-ii-in-bremen,Auswirkungen der Kürzung der Eingliederungstitel nach SGB II in Bremen,minor,2012-04-17T00:00:00Z,Die Linke,Senat,Senat
44510,Dieter Reinken;Björn Tschöpe;Sybille Böschen,Björn Tschöpe;Dieter Reinken;Sybille Böschen,https://kleineanfragen.de/bremen/18/346-berufsausbildung-ohne-abschluss-in-bremen-und-bremerhaven,Berufsausbildung ohne Abschluss in Bremen und Bremerhaven,minor,2012-04-17T00:00:00Z,SPD,Senat,Senat
