,html_url,legislative_term,reference,title,interpellation_type,published_at,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
850,https://kleineanfragen.de/mecklenburg-vorpommern/7/2956-zusammenarbeit-mit-der-amadeu-antonio-stiftung,7,2956,Zusammenarbeit mit der Amadeu-Antonio-Stiftung,minor,2019-02-12,fraktionslos,Holger Arppe,"Ministerium für Soziales, Integration und Gleichstellung"
851,https://kleineanfragen.de/mecklenburg-vorpommern/7/2931-besetzungen-der-funktionsstellen-an-den-allgemeinbildenden-und-beruflichen-schulen-des-landes-mecklenburg,7,2931,Besetzungen der Funktionsstellen an den allgemeinbildenden und beruflichen Schulen des Landes Mecklenburg-Vorpommern,minor,2019-02-12,Die Linke,Simone Oldenburg,"Ministerium für Bildung, Wissenschaft und Kultur"
852,https://kleineanfragen.de/mecklenburg-vorpommern/7/3181-uebergabe-von-foerdermittelbescheiden-in-den-monaten-maerz-april-und-mai-2019,7,3181,"Übergabe von Fördermittelbescheiden in den Monaten März, April und Mai 2019",minor,2019-02-11,Die Linke,Peter Ritter,Ministerium für Inneres und Europa
853,https://kleineanfragen.de/mecklenburg-vorpommern/7/3116-beitragsfreiheit-fuer-geschwisterkinder,7,3116,Beitragsfreiheit für Geschwisterkinder,minor,2019-02-11,AfD,Thomas de Jesus Fernandes,"Ministerium für Soziales, Integration und Gleichstellung"
854,https://kleineanfragen.de/mecklenburg-vorpommern/7/3104-baumassnahmen-an-den-justizvollzugsanstalten-des-landes,7,3104,Baumaßnahmen an den Justizvollzugsanstalten des Landes,minor,2019-02-11,Die Linke,Jacqueline Bernhardt;Jeannine Rösler,Finanzministerium
855,https://kleineanfragen.de/mecklenburg-vorpommern/7/3095-stand-von-deregulierung-und-buerokratieabbau-in-mecklenburg-vorpommern,7,3095,Stand von Deregulierung und Bürokratieabbau in Mecklenburg-Vorpommern,minor,2019-02-11,Die Linke,Jacqueline Bernhardt,Justizministerium
856,https://kleineanfragen.de/mecklenburg-vorpommern/7/3086-kuestenschutz-in-mecklenburg-vorpommern,7,3086,Küstenschutz in Mecklenburg-Vorpommern,minor,2019-02-11,AfD,Jens-Holger Schneider,Ministerium für Landwirtschaft und Umwelt
857,https://kleineanfragen.de/mecklenburg-vorpommern/7/3087-studentenzahlen-an-der-universitaet-greifswald,7,3087,Studentenzahlen an der Universität Greifswald,minor,2019-02-07,AfD,Sandro Hersel,"Ministerium für Bildung, Wissenschaft und Kultur"
858,https://kleineanfragen.de/mecklenburg-vorpommern/7/3099-menschen-muslimischen-glaubens-in-mecklenburg-vorpommern,7,3099,Menschen muslimischen Glaubens in Mecklenburg-Vorpommern,minor,2019-02-06,Freie Wähler/BMV,Christel Weißig,Ministerium für Inneres und Europa
859,https://kleineanfragen.de/mecklenburg-vorpommern/7/3091-anfordern-von-reiterstaffeln-aus-anderen-bundeslaendern-fuer-einsaetze-in-mecklenburg-vorpommern,7,3091,Anfordern von Reiterstaffeln aus anderen Bundesländern für Einsätze in Mecklenburg-Vorpommern,minor,2019-02-06,Freie Wähler/BMV,Matthias Manthei,Ministerium für Inneres und Europa
