,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
47252,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5679-polizeieinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-vorpommern-ruegen-im-monat,Polizeieinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Vorpommern-Rügen im Monat Januar 2016,minor,2016-09-13T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47253,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5678-polizeieinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-vorpommern-ruegen-im-monat,Polizeieinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Vorpommern-Rügen im Monat Dezember 2015,minor,2016-09-13T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47254,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5677-polizeieinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-vorpommern-ruegen-im-monat,Polizeieinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Vorpommern-Rügen im Monat November 2015,minor,2016-09-13T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47255,Karen Stramm,Karen Stramm,https://kleineanfragen.de/mecklenburg-vorpommern/6/5905-foerderung-der-universitaetsmedizin-in-mecklenburg-vorpommern,Förderung der Universitätsmedizin in Mecklenburg-Vorpommern,minor,2016-09-09T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
47256,Simone Oldenburg,Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/5914-ergebnisse-der-pruefungen-zum-erwerb-der-allgemeinen-hochschulreife-und-zum-erwerb-der-mittleren-reife-in,Ergebnisse der Prüfungen zum Erwerb der Allgemeinen Hochschulreife und zum Erwerb der Mittleren Reife in Mecklenburg-Vorpommern im Schuljahr 2015/2016,minor,2016-09-08T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
47257,Henning Foerster,Henning Foerster,https://kleineanfragen.de/mecklenburg-vorpommern/6/5912-langzeitarbeitslose-sgb-ii-leistungsberechtigte-in-mecklenburg-vorpommern,Langzeitarbeitslose SGB-II-Leistungsberechtigte in Mecklenburg-Vorpommern,minor,2016-09-08T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47258,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5824-polizeieinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-landeshauptstadt-schwerin-im-monat,Polizeieinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Landeshauptstadt Schwerin im Monat November 2015,minor,2016-09-08T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47259,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5801-polizeieinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-ludwigslust-parchim-im-monat,Polizeieinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Ludwigslust-Parchim im Monat Dezember 2015,minor,2016-09-08T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47260,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5734-polizeieinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-vorpommern-greifswald-im-monat,Polizeieinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Vorpommern-Greifswald im Monat Dezember 2015,minor,2016-09-08T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47261,Karen Stramm,Karen Stramm,https://kleineanfragen.de/mecklenburg-vorpommern/6/5894-ausbildungs-und-qualifizierungsoffensive-altenpflege,Ausbildungs- und Qualifizierungsoffensive Altenpflege,minor,2016-09-07T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47262,Johann-Georg Jaeger,Johann-Georg Jaeger,https://kleineanfragen.de/mecklenburg-vorpommern/6/5911-zukuenftige-hoehe-der-regionalisierungsmittel-fuer-den-schienenpersonennahverkehr-spnv-in-mecklenburg-vorpommern,Zukünftige Höhe der Regionalisierungsmittel für den Schienenpersonennahverkehr (SPNV) in Mecklenburg-Vorpommern,minor,2016-09-05T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Energie, Infrastruktur und Landesentwicklung","Ministerium für Energie, Infrastruktur und Landesentwicklung"
47263,Prof. Dr. Fritz Tack,Prof. Dr. Fritz Tack,https://kleineanfragen.de/mecklenburg-vorpommern/6/5907-aktuelle-situation-im-wintergetreideanbau-2016,Aktuelle Situation im Wintergetreideanbau 2016,minor,2016-09-02T00:00:00Z,Die Linke,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
47264,Prof. Dr. Fritz Tack,Prof. Dr. Fritz Tack,https://kleineanfragen.de/mecklenburg-vorpommern/6/5906-aktuelle-situation-im-winterrapsanbau-2016,Aktuelle Situation im Winterrapsanbau 2016,minor,2016-09-02T00:00:00Z,Die Linke,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
47265,Dr. Ursula Karlowski,Dr. Ursula Karlowski,https://kleineanfragen.de/mecklenburg-vorpommern/6/5901-erhalt-der-warnow-schleuse-am-muehlendamm-in-rostock,Erhalt der Warnow-Schleuse am Mühlendamm in Rostock,minor,2016-09-02T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Energie, Infrastruktur und Landesentwicklung","Ministerium für Energie, Infrastruktur und Landesentwicklung"
47266,Peter Ritter,Peter Ritter,https://kleineanfragen.de/mecklenburg-vorpommern/6/5888-quellen-des-bundesnachrichtendienstes-im-landeskriminalamt-lka-mecklenburg-vorpommern,Quellen des Bundesnachrichtendienstes im Landeskriminalamt (LKA) Mecklenburg-Vorpommern,minor,2016-09-02T00:00:00Z,Die Linke,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47267,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5800-polizeieinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-ludwigslust-parchim-im-monat,Polizeieinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Ludwigslust-Parchim im Monat November 2015,minor,2016-09-02T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47268,Henning Foerster,Henning Foerster,https://kleineanfragen.de/mecklenburg-vorpommern/6/5859-delegationen-der-landesregierung-bei-reisen-ins-ausland,Delegationen der Landesregierung bei Reisen ins Ausland,minor,2016-09-01T00:00:00Z,Die Linke,Staatskanzlei,Staatskanzlei
47269,Ulrike Berger,Ulrike Berger,https://kleineanfragen.de/mecklenburg-vorpommern/6/5903-wirtschaftsplan-der-mecklenburgischen-staatstheater-gmbh,Wirtschaftsplan der Mecklenburgischen Staatstheater GmbH,minor,2016-08-29T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
47270,Silke Gajek,Silke Gajek,https://kleineanfragen.de/mecklenburg-vorpommern/6/5895-potenziale-des-doppelresidenzmodells,Potenziale des Doppelresidenzmodells,minor,2016-08-29T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47271,Simone Oldenburg,Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/5908-bewilligte-hoehergruppierung-von-lehrerinnen-und-lehrern-bzw-seiteneinsteigerinnen-und-seiteneinsteigern-in,Bewilligte Höhergruppierung von Lehrerinnen und Lehrern bzw. Seiteneinsteigerinnen und Seiteneinsteigern in Mecklenburg-Vorpommern im Schuljahr 2015/2016,minor,2016-08-26T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
47272,Ulrike Berger,Ulrike Berger,https://kleineanfragen.de/mecklenburg-vorpommern/6/5902-auftrag-fuer-schuelerbefoerderungsgutachten,Auftrag für Schülerbeförderungsgutachten,minor,2016-08-26T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
47273,Johann-Georg Jaeger,Johann-Georg Jaeger,https://kleineanfragen.de/mecklenburg-vorpommern/6/5898-entwicklung-der-rueckbaukosten-des-ehemaligen-atomkraftwerkes-lubmin,Entwicklung der Rückbaukosten des ehemaligen Atomkraftwerkes Lubmin,minor,2016-08-26T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47274,Helmut Holter,Helmut Holter,https://kleineanfragen.de/mecklenburg-vorpommern/6/5891-widerspruch-gegen-mdk-kontrollen-in-mecklenburg-vorpommern,Widerspruch gegen MDK-Kontrollen in Mecklenburg-Vorpommern,minor,2016-08-26T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47275,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5839-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-landeshauptstadt,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Landeshauptstadt Schwerin Juni 2016,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47276,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5838-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-landeshauptstadt,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Landeshauptstadt Schwerin Mai 2016,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47277,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5837-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-landeshauptstadt,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Landeshauptstadt Schwerin April 2016,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47278,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5836-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-landeshauptstadt,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Landeshauptstadt Schwerin März 2016,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47279,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5835-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-landeshauptstadt,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Landeshauptstadt Schwerin Februar 2016,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47280,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5834-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-landeshauptstadt,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Landeshauptstadt Schwerin Januar 2016,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47281,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5833-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-landeshauptstadt,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Landeshauptstadt Schwerin Dezember 2015,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47282,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5832-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-in-der-landeshauptstadt,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten in der Landeshauptstadt Schwerin November 2015,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47283,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5783-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-rostock-juni-2016,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Rostock Juni 2016,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47284,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5782-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-rostock-mai-2016,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Rostock Mai 2016,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47285,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5781-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-rostock-april,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Rostock April 2016,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47286,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5780-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-rostock-maerz,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Rostock März 2016,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47287,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5779-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-rostock-februar,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Rostock Februar 2016,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47288,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5778-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-rostock-januar,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Rostock Januar 2016,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47289,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5777-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-rostock-dezember,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Rostock Dezember 2015,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47290,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5776-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-rostock-november,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Rostock November 2015,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47291,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5763-medizinische-rettungseinsaetze-in-unterkuenften-fuer-asylbewerber-und-oder-asylanten-im-landkreis-vorpommern,Medizinische Rettungseinsätze in Unterkünften für Asylbewerber und/oder Asylanten im Landkreis Vorpommern-Greifswald Mai 2016,minor,2016-08-26T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
47292,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5660-politische-kriminalitaet-links-mai-2016,Politische Kriminalität Links - Mai 2016,minor,2016-08-26T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47293,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5658-politische-kriminalitaet-links-maerz-2016,Politische Kriminalität Links - März 2016,minor,2016-08-26T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47294,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5656-politische-kriminalitaet-links-januar-2016,Politische Kriminalität Links - Januar 2016,minor,2016-08-26T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
47295,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/5653-politische-kriminalitaet-links-oktober-2015,Politische Kriminalität Links - Oktober 2015,minor,2016-08-26T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
